id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1054,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,SPRINT_RACE,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.909
