time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
30.623,alfa-romeo,ferrari,1,kimi-raikkonen,1,pirelli,1,7
33.583,ferrari,ferrari,1,sebastian-vettel,2,pirelli,1,5
17.560,mercedes,mercedes,1,valtteri-bottas,3,pirelli,7,77
17.536,mercedes,mercedes,1,lewis-hamilton,4,pirelli,7,44
17.516,ferrari,ferrari,1,charles-leclerc,5,pirelli,7,16
17.591,red-bull,honda,1,alexander-albon,6,pirelli,7,23
17.625,racing-point,bwt-mercedes,1,lance-stroll,7,pirelli,7,18
17.464,renault,renault,1,daniel-ricciardo,8,pirelli,7,3
17.531,racing-point,bwt-mercedes,1,sergio-perez,9,pirelli,7,11
17.845,mclaren,renault,1,lando-norris,10,pirelli,7,4
17.522,alphatauri,honda,1,daniil-kvyat,11,pirelli,7,26
17.455,renault,renault,1,esteban-ocon,12,pirelli,7,31
18.399,williams,mercedes,1,george-russell,13,pirelli,7,63
17.594,alfa-romeo,ferrari,2,kimi-raikkonen,14,pirelli,7,7
17.516,ferrari,ferrari,2,sebastian-vettel,15,pirelli,7,5
24.781,haas,ferrari,1,romain-grosjean,16,pirelli,7,8
23:56.402,mercedes,mercedes,2,valtteri-bottas,17,pirelli,8,77
23:56.696,mercedes,mercedes,2,lewis-hamilton,18,pirelli,8,44
23:56.871,ferrari,ferrari,2,charles-leclerc,19,pirelli,8,16
23:58.719,red-bull,honda,2,alexander-albon,20,pirelli,8,23
23:59.578,racing-point,bwt-mercedes,2,lance-stroll,21,pirelli,8,18
24:01.000,renault,renault,2,daniel-ricciardo,22,pirelli,8,3
24:01.547,racing-point,bwt-mercedes,2,sergio-perez,23,pirelli,8,11
24:05.614,mclaren,renault,2,lando-norris,24,pirelli,8,4
24:05.955,alphatauri,honda,2,daniil-kvyat,25,pirelli,8,26
24:07.186,williams,mercedes,2,george-russell,26,pirelli,8,63
24:10.186,alfa-romeo,ferrari,3,kimi-raikkonen,27,pirelli,8,7
24:09.513,ferrari,ferrari,3,sebastian-vettel,28,pirelli,8,5
24:10.651,haas,ferrari,2,romain-grosjean,29,pirelli,8,8
23.469,ferrari,ferrari,3,charles-leclerc,30,pirelli,21,16
22.777,renault,renault,3,daniel-ricciardo,31,pirelli,27,3
33.281,alfa-romeo,ferrari,4,kimi-raikkonen,32,pirelli,27,7
23.088,racing-point,bwt-mercedes,3,sergio-perez,33,pirelli,28,11
22.995,ferrari,ferrari,4,sebastian-vettel,34,pirelli,28,5
23.720,haas,ferrari,3,romain-grosjean,35,pirelli,28,8
24.137,mclaren,renault,3,lando-norris,36,pirelli,29,4
23.113,alphatauri,honda,3,daniil-kvyat,37,pirelli,29,26
23.638,williams,mercedes,3,george-russell,38,pirelli,29,63
22.846,racing-point,bwt-mercedes,3,lance-stroll,39,pirelli,30,18
23.111,mercedes,mercedes,3,valtteri-bottas,40,pirelli,31,77
22.445,mercedes,mercedes,3,lewis-hamilton,41,pirelli,32,44
22.387,red-bull,honda,3,alexander-albon,42,pirelli,32,23
23.367,ferrari,ferrari,4,charles-leclerc,43,pirelli,37,16
28.960,alfa-romeo,ferrari,5,kimi-raikkonen,44,pirelli,42,7
23.199,mercedes,mercedes,4,valtteri-bottas,45,pirelli,43,77
24.002,haas,ferrari,4,romain-grosjean,46,pirelli,42,8
22.963,renault,renault,4,daniel-ricciardo,47,pirelli,43,3
22.822,red-bull,honda,4,alexander-albon,48,pirelli,43,23
23.002,racing-point,bwt-mercedes,4,sergio-perez,49,pirelli,43,11
24.820,mclaren,renault,4,lando-norris,50,pirelli,43,4
22.745,alphatauri,honda,4,daniil-kvyat,51,pirelli,43,26
23.367,williams,mercedes,4,george-russell,52,pirelli,43,63
22.489,ferrari,ferrari,5,sebastian-vettel,53,pirelli,43,5
22.800,mercedes,mercedes,4,lewis-hamilton,54,pirelli,44,44
21:40.911,mercedes,mercedes,5,lewis-hamilton,55,pirelli,45,44
21:42.010,mercedes,mercedes,5,valtteri-bottas,56,pirelli,45,77
19:40.725,alfa-romeo,ferrari,6,kimi-raikkonen,57,pirelli,44,7
19:41.863,haas,ferrari,5,romain-grosjean,58,pirelli,44,8
21:39.801,renault,renault,5,daniel-ricciardo,59,pirelli,45,3
21:42.435,red-bull,honda,5,alexander-albon,60,pirelli,45,23
21:39.712,racing-point,bwt-mercedes,5,sergio-perez,61,pirelli,45,11
21:32.871,mclaren,renault,5,lando-norris,62,pirelli,45,4
21:30.227,alphatauri,honda,5,daniil-kvyat,63,pirelli,45,26
21:25.145,ferrari,ferrari,5,charles-leclerc,64,pirelli,45,16
21:09.095,williams,mercedes,5,george-russell,65,pirelli,45,63
21:06.590,ferrari,ferrari,6,sebastian-vettel,66,pirelli,45,5
