time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:25.146,red-bull,rbpt,,,25,max-verstappen,1,pirelli,1
1:25.487,mercedes,mercedes,+0.341,+0.341,27,george-russell,2,pirelli,63
1:25.599,ferrari,ferrari,+0.112,+0.453,30,charles-leclerc,3,pirelli,16
1:25.761,mercedes,mercedes,+0.162,+0.615,22,lewis-hamilton,4,pirelli,44
1:25.852,red-bull,rbpt,+0.091,+0.706,26,sergio-perez,5,pirelli,11
1:25.932,ferrari,ferrari,+0.080,+0.786,31,carlos-sainz-jr,6,pirelli,55
1:26.038,alpine,renault,+0.106,+0.892,28,esteban-ocon,7,pirelli,31
1:26.043,alpine,renault,+0.005,+0.897,29,fernando-alonso,8,pirelli,14
1:26.124,mclaren,mercedes,+0.081,+0.978,14,daniel-ricciardo,9,pirelli,3
1:26.300,alfa-romeo,ferrari,+0.176,+1.154,29,valtteri-bottas,10,pirelli,77
1:26.377,mclaren,mercedes,+0.077,+1.231,28,lando-norris,11,pirelli,4
1:26.395,aston-martin,mercedes,+0.018,+1.249,28,sebastian-vettel,12,pirelli,5
1:26.479,alfa-romeo,ferrari,+0.084,+1.333,30,guanyu-zhou,13,pirelli,24
1:26.547,aston-martin,mercedes,+0.068,+1.401,27,lance-stroll,14,pirelli,18
1:26.680,alphatauri,rbpt,+0.133,+1.534,30,yuki-tsunoda,15,pirelli,22
1:26.750,williams,mercedes,+0.070,+1.604,29,alexander-albon,16,pirelli,23
1:26.839,haas,ferrari,+0.089,+1.693,26,mick-schumacher,17,pirelli,47
1:26.915,haas,ferrari,+0.076,+1.769,25,kevin-magnussen,18,pirelli,20
1:27.036,alphatauri,rbpt,+0.121,+1.890,29,pierre-gasly,19,pirelli,10
1:27.262,williams,mercedes,+0.226,+2.116,30,nicholas-latifi,20,pirelli,6
