time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:26.633,mercedes,mercedes,,,21,lewis-hamilton,1,pirelli,44
1:26.853,mercedes,mercedes,+0.220,+0.220,30,george-russell,2,pirelli,63
1:26.888,ferrari,ferrari,+0.035,+0.255,22,charles-leclerc,3,pirelli,16
1:26.967,red-bull,rbpt,+0.079,+0.334,23,sergio-perez,4,pirelli,11
1:27.201,red-bull,rbpt,+0.234,+0.568,22,liam-lawson,5,pirelli,36
1:27.268,aston-martin,mercedes,+0.067,+0.635,20,sebastian-vettel,6,pirelli,5
1:27.429,ferrari,ferrari,+0.161,+0.796,24,robert-shwartzman,7,pirelli,39
1:27.619,mclaren,mercedes,+0.190,+0.986,21,daniel-ricciardo,8,pirelli,3
1:27.655,alfa-romeo,ferrari,+0.036,+1.022,23,valtteri-bottas,9,pirelli,77
1:27.840,williams,mercedes,+0.185,+1.207,26,alexander-albon,10,pirelli,23
1:27.845,alphatauri,rbpt,+0.005,+1.212,28,pierre-gasly,11,pirelli,10
1:27.891,alpine,renault,+0.046,+1.258,27,esteban-ocon,12,pirelli,31
1:27.991,alphatauri,rbpt,+0.100,+1.358,28,yuki-tsunoda,13,pirelli,22
1:28.064,alfa-romeo,ferrari,+0.073,+1.431,22,robert-kubica,14,pirelli,88
1:28.098,williams,mercedes,+0.034,+1.465,23,logan-sargeant,15,pirelli,45
1:28.142,haas,ferrari,+0.044,+1.509,20,kevin-magnussen,16,pirelli,20
1:28.204,haas,ferrari,+0.062,+1.571,26,pietro-fittipaldi,17,pirelli,51
1:28.350,mclaren,mercedes,+0.146,+1.717,22,patricio-oward,18,pirelli,28
1:28.484,alpine,renault,+0.134,+1.851,25,jack-doohan,19,pirelli,82
1:28.672,aston-martin,mercedes,+0.188,+2.039,23,felipe-drugovich,20,pirelli,34
