time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
21.793,williams,mercedes,1,alexander-albon,1,pirelli,12,23
21.814,aston-martin,mercedes,1,lance-stroll,2,pirelli,13,18
21.895,alpine,renault,1,esteban-ocon,3,pirelli,14,31
21.591,alphatauri,rbpt,1,yuki-tsunoda,4,pirelli,14,22
22.276,haas,ferrari,1,mick-schumacher,5,pirelli,14,47
21.855,alphatauri,rbpt,1,pierre-gasly,6,pirelli,14,10
21.360,red-bull,rbpt,1,sergio-perez,7,pirelli,15,11
24.243,mercedes,mercedes,1,george-russell,8,pirelli,15,63
22.234,mclaren,mercedes,1,lando-norris,9,pirelli,15,4
22.435,alfa-romeo,ferrari,1,guanyu-zhou,10,pirelli,15,24
22.423,williams,mercedes,1,nicholas-latifi,11,pirelli,15,6
21.930,ferrari,ferrari,1,carlos-sainz-jr,12,pirelli,17,55
21.270,mercedes,mercedes,1,lewis-hamilton,13,pirelli,18,44
21.740,alpine,renault,1,fernando-alonso,14,pirelli,19,14
21.893,mclaren,mercedes,1,daniel-ricciardo,15,pirelli,19,3
22.735,red-bull,rbpt,1,max-verstappen,16,pirelli,20,1
22.210,ferrari,ferrari,1,charles-leclerc,17,pirelli,21,16
23.186,aston-martin,mercedes,1,sebastian-vettel,18,pirelli,25,5
22.387,haas,ferrari,1,kevin-magnussen,19,pirelli,28,20
22.573,alfa-romeo,ferrari,1,valtteri-bottas,20,pirelli,30,77
21.367,red-bull,rbpt,2,sergio-perez,21,pirelli,33,11
23.530,haas,ferrari,2,mick-schumacher,22,pirelli,34,47
21.798,williams,mercedes,2,alexander-albon,23,pirelli,35,23
22.262,alphatauri,rbpt,2,yuki-tsunoda,24,pirelli,38,22
21.575,ferrari,ferrari,2,carlos-sainz-jr,25,pirelli,39,55
27.931,mercedes,mercedes,2,george-russell,26,pirelli,39,63
25.174,williams,mercedes,2,nicholas-latifi,27,pirelli,38,6
21.802,aston-martin,mercedes,2,lance-stroll,28,pirelli,40,18
21.734,alpine,renault,2,esteban-ocon,29,pirelli,41,31
21.559,mclaren,mercedes,2,lando-norris,30,pirelli,42,4
23.159,alfa-romeo,ferrari,2,guanyu-zhou,31,pirelli,44,24
