time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:22.657,red-bull,honda-rbpt,,,31,max-verstappen,1,pirelli,1
1:22.703,ferrari,ferrari,+0.046,+0.046,28,carlos-sainz-jr,2,pirelli,55
1:22.834,red-bull,honda-rbpt,+0.131,+0.177,30,sergio-perez,3,pirelli,11
1:22.966,ferrari,ferrari,+0.132,+0.309,22,charles-leclerc,4,pirelli,16
1:23.189,mercedes,mercedes,+0.223,+0.532,28,george-russell,5,pirelli,63
1:23.214,aston-martin,mercedes,+0.025,+0.557,24,fernando-alonso,6,pirelli,14
1:23.241,mclaren,mercedes,+0.027,+0.584,22,lando-norris,7,pirelli,4
1:23.269,mercedes,mercedes,+0.028,+0.612,26,lewis-hamilton,8,pirelli,44
1:23.271,alphatauri,honda-rbpt,+0.002,+0.614,23,yuki-tsunoda,9,pirelli,22
1:23.444,williams,mercedes,+0.173,+0.787,18,alexander-albon,10,pirelli,23
1:23.446,mclaren,mercedes,+0.002,+0.789,24,oscar-piastri,11,pirelli,81
1:23.661,williams,mercedes,+0.215,+1.004,21,logan-sargeant,12,pirelli,2
1:23.833,alphatauri,honda-rbpt,+0.172,+1.176,29,liam-lawson,13,pirelli,40
1:23.931,alpine,renault,+0.098,+1.274,26,pierre-gasly,14,pirelli,10
1:23.952,alfa-romeo,ferrari,+0.021,+1.295,17,valtteri-bottas,15,pirelli,77
1:24.067,haas,ferrari,+0.115,+1.410,23,nico-hulkenberg,16,pirelli,27
1:24.090,alpine,renault,+0.023,+1.433,26,esteban-ocon,17,pirelli,31
1:24.140,aston-martin,mercedes,+0.050,+1.483,24,felipe-drugovich,18,pirelli,34
1:24.217,haas,ferrari,+0.077,+1.560,24,kevin-magnussen,19,pirelli,20
1:24.232,alfa-romeo,ferrari,+0.015,+1.575,17,guanyu-zhou,20,pirelli,24
