time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:04.523,mercedes,mercedes,,,31,lewis-hamilton,1,pirelli,44
1:04.712,mercedes,mercedes,+0.189,+0.189,34,valtteri-bottas,2,pirelli,77
1:04.740,red-bull,honda,+0.028,+0.217,35,max-verstappen,3,pirelli,33
1:05.139,aston-martin,mercedes,+0.399,+0.616,33,lance-stroll,4,pirelli,18
1:05.268,aston-martin,mercedes,+0.129,+0.745,37,sebastian-vettel,5,pirelli,5
1:05.356,alphatauri,honda,+0.088,+0.833,37,yuki-tsunoda,6,pirelli,22
1:05.379,alphatauri,honda,+0.023,+0.856,38,pierre-gasly,7,pirelli,10
1:05.393,alpine,renault,+0.014,+0.870,34,fernando-alonso,8,pirelli,14
1:05.466,mclaren,mercedes,+0.073,+0.943,34,lando-norris,9,pirelli,4
1:05.511,alfa-romeo,ferrari,+0.045,+0.988,32,antonio-giovinazzi,10,pirelli,99
1:05.516,red-bull,honda,+0.005,+0.993,39,sergio-perez,11,pirelli,11
1:05.527,alpine,renault,+0.011,+1.004,36,esteban-ocon,12,pirelli,31
1:05.620,ferrari,ferrari,+0.093,+1.097,37,carlos-sainz-jr,13,pirelli,55
1:05.624,alfa-romeo,ferrari,+0.004,+1.101,33,kimi-raikkonen,14,pirelli,7
1:05.698,mclaren,mercedes,+0.074,+1.175,32,daniel-ricciardo,15,pirelli,3
1:05.708,ferrari,ferrari,+0.010,+1.185,33,charles-leclerc,16,pirelli,16
1:05.819,williams,mercedes,+0.111,+1.296,36,george-russell,17,pirelli,63
1:05.911,haas,ferrari,+0.092,+1.388,35,mick-schumacher,18,pirelli,47
1:06.014,williams,mercedes,+0.103,+1.491,38,nicholas-latifi,19,pirelli,6
1:06.173,haas,ferrari,+0.159,+1.650,35,nikita-mazepin,20,pirelli,9
