id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1044,9,2021-07-04,austria,Formula 1 BWT Grosser Preis von Österreich 2021,KNOCKOUT,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452
