time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:05.143,red-bull,honda,,,37,max-verstappen,1,pirelli,33
1:05.409,ferrari,ferrari,+0.266,+0.266,33,charles-leclerc,2,pirelli,16
1:05.431,ferrari,ferrari,+0.022,+0.288,33,carlos-sainz-jr,3,pirelli,55
1:05.445,mercedes,mercedes,+0.014,+0.302,31,valtteri-bottas,4,pirelli,77
1:05.474,alphatauri,honda,+0.029,+0.331,35,yuki-tsunoda,5,pirelli,22
1:05.586,alfa-romeo,ferrari,+0.112,+0.443,28,kimi-raikkonen,6,pirelli,7
1:05.709,mercedes,mercedes,+0.123,+0.566,32,lewis-hamilton,7,pirelli,44
1:05.726,red-bull,honda,+0.017,+0.583,31,sergio-perez,8,pirelli,11
1:05.726,alphatauri,honda,+0.000,+0.583,36,pierre-gasly,9,pirelli,10
1:05.880,mclaren,mercedes,+0.154,+0.737,28,lando-norris,10,pirelli,4
1:05.980,alpine,renault,+0.100,+0.837,30,esteban-ocon,11,pirelli,31
1:06.181,mclaren,mercedes,+0.201,+1.038,31,daniel-ricciardo,12,pirelli,3
1:06.203,aston-martin,mercedes,+0.022,+1.060,30,lance-stroll,13,pirelli,18
1:06.414,alpine,renault,+0.211,+1.271,29,guanyu-zhou,14,pirelli,37
1:06.444,aston-martin,mercedes,+0.030,+1.301,28,sebastian-vettel,15,pirelli,5
1:06.564,alfa-romeo,ferrari,+0.120,+1.421,23,callum-ilott,16,pirelli,98
1:06.583,haas,ferrari,+0.019,+1.440,29,mick-schumacher,17,pirelli,47
1:06.683,williams,mercedes,+0.100,+1.540,34,roy-nissany,18,pirelli,45
1:06.978,williams,mercedes,+0.295,+1.835,36,nicholas-latifi,19,pirelli,6
1:07.316,haas,ferrari,+0.338,+2.173,30,nikita-mazepin,20,pirelli,9
