time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:17.012,mercedes,mercedes,,,29,valtteri-bottas,1,pirelli,77
1:17.039,mercedes,mercedes,+0.027,+0.027,27,lewis-hamilton,2,pirelli,44
1:17.310,red-bull,honda,+0.271,+0.298,24,max-verstappen,3,pirelli,33
1:17.759,alpine,renault,+0.449,+0.747,29,esteban-ocon,4,pirelli,31
1:17.824,red-bull,honda,+0.065,+0.812,23,sergio-perez,5,pirelli,11
1:18.113,alphatauri,honda,+0.289,+1.101,31,pierre-gasly,6,pirelli,10
1:18.169,alpine,renault,+0.056,+1.157,27,fernando-alonso,7,pirelli,14
1:18.228,aston-martin,mercedes,+0.059,+1.216,31,sebastian-vettel,8,pirelli,5
1:18.313,mclaren,mercedes,+0.085,+1.301,25,lando-norris,9,pirelli,4
1:18.320,aston-martin,mercedes,+0.007,+1.308,30,lance-stroll,10,pirelli,18
1:18.370,ferrari,ferrari,+0.050,+1.358,30,charles-leclerc,11,pirelli,16
1:18.441,ferrari,ferrari,+0.071,+1.429,32,carlos-sainz-jr,12,pirelli,55
1:18.737,mclaren,mercedes,+0.296,+1.725,26,daniel-ricciardo,13,pirelli,3
1:19.277,alfa-romeo,ferrari,+0.540,+2.265,21,kimi-raikkonen,14,pirelli,7
1:19.292,williams,mercedes,+0.015,+2.280,29,george-russell,15,pirelli,63
1:19.479,williams,mercedes,+0.187,+2.467,30,nicholas-latifi,16,pirelli,6
1:19.671,alphatauri,honda,+0.192,+2.659,3,yuki-tsunoda,17,pirelli,22
1:19.817,haas,ferrari,+0.146,+2.805,29,mick-schumacher,18,pirelli,47
1:20.186,alfa-romeo,ferrari,+0.369,+3.174,28,antonio-giovinazzi,19,pirelli,99
1:21.881,haas,ferrari,+1.695,+4.869,28,nikita-mazepin,20,pirelli,9
