id,round,date,time,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,qualifyingDate,qualifyingTime
1121,20,2024-10-27,1200,mexico,Formula 1 Gran Premio de la Ciudad de México 2024,KNOCKOUT,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354,2024-10-25,1110,2024-10-25,1320,2024-10-26,1050,2024-10-26,1260
