time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:29.018,mercedes,mercedes,,,22,lewis-hamilton,1,pirelli,44
1:29.079,mercedes,mercedes,+0.061,+0.061,23,valtteri-bottas,2,pirelli,77
1:29.099,alphatauri,honda,+0.020,+0.081,22,pierre-gasly,3,pirelli,10
1:29.213,red-bull,honda,+0.114,+0.195,20,max-verstappen,4,pirelli,33
1:29.441,alpine,renault,+0.228,+0.423,21,fernando-alonso,5,pirelli,14
1:29.555,alpine,renault,+0.114,+0.537,22,esteban-ocon,6,pirelli,31
1:29.589,ferrari,ferrari,+0.034,+0.571,24,carlos-sainz-jr,7,pirelli,55
1:29.597,alphatauri,honda,+0.008,+0.579,20,yuki-tsunoda,8,pirelli,22
1:29.768,red-bull,honda,+0.171,+0.750,22,sergio-perez,9,pirelli,11
1:29.772,ferrari,ferrari,+0.004,+0.754,23,charles-leclerc,10,pirelli,16
1:29.968,mclaren,mercedes,+0.196,+0.950,22,daniel-ricciardo,11,pirelli,3
1:30.004,mclaren,mercedes,+0.036,+0.986,19,lando-norris,12,pirelli,4
1:30.110,alfa-romeo,ferrari,+0.106,+1.092,23,antonio-giovinazzi,13,pirelli,99
1:30.276,alfa-romeo,ferrari,+0.166,+1.258,24,kimi-raikkonen,14,pirelli,7
1:30.442,aston-martin,mercedes,+0.166,+1.424,22,lance-stroll,15,pirelli,18
1:30.502,aston-martin,mercedes,+0.060,+1.484,22,sebastian-vettel,16,pirelli,5
1:30.506,williams,mercedes,+0.004,+1.488,24,george-russell,17,pirelli,63
1:30.652,haas,ferrari,+0.146,+1.634,20,mick-schumacher,18,pirelli,47
1:31.039,williams,mercedes,+0.387,+2.021,23,nicholas-latifi,19,pirelli,6
1:31.629,haas,ferrari,+0.590,+2.611,20,nikita-mazepin,20,pirelli,9
