time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
27.165,aston-martin,mercedes,1,lance-stroll,1,pirelli,9,18
20.519,williams,mercedes,1,george-russell,2,pirelli,9,63
20.580,mercedes,mercedes,1,lewis-hamilton,3,pirelli,10,44
21.668,mercedes,mercedes,1,valtteri-bottas,4,pirelli,10,77
20.531,ferrari,ferrari,1,charles-leclerc,5,pirelli,10,16
20.710,red-bull,honda,1,sergio-perez,6,pirelli,10,11
20.973,mclaren,mercedes,1,lando-norris,7,pirelli,10,4
20.405,alpine,renault,1,fernando-alonso,8,pirelli,10,14
24.220,williams,mercedes,1,nicholas-latifi,9,pirelli,10,6
16:36.375,red-bull,honda,1,max-verstappen,10,pirelli,13,33
16:35.856,mercedes,mercedes,2,lewis-hamilton,11,pirelli,13,44
16:35.942,mercedes,mercedes,2,valtteri-bottas,12,pirelli,13,77
16:37.126,alpine,renault,1,esteban-ocon,13,pirelli,13,31
16:37.029,mclaren,mercedes,1,daniel-ricciardo,14,pirelli,13,3
16:39.485,ferrari,ferrari,2,charles-leclerc,15,pirelli,13,16
16:41.775,alphatauri,honda,1,pierre-gasly,16,pirelli,13,10
16:42.619,red-bull,honda,2,sergio-perez,17,pirelli,13,11
16:44.618,ferrari,ferrari,1,carlos-sainz-jr,18,pirelli,13,55
16:44.917,alfa-romeo,ferrari,1,antonio-giovinazzi,19,pirelli,13,99
16:46.407,alphatauri,honda,1,yuki-tsunoda,20,pirelli,13,22
16:48.569,alfa-romeo,ferrari,1,kimi-raikkonen,21,pirelli,13,7
16:52.304,aston-martin,mercedes,1,sebastian-vettel,22,pirelli,13,5
16:57.303,mclaren,mercedes,2,lando-norris,23,pirelli,13,4
16:59.850,alpine,renault,2,fernando-alonso,24,pirelli,13,14
16:59.226,haas,ferrari,1,nikita-mazepin,25,pirelli,13,9
17:01.615,williams,mercedes,2,george-russell,26,pirelli,13,63
17:00.939,aston-martin,mercedes,2,lance-stroll,27,pirelli,13,18
16:57.257,williams,mercedes,2,nicholas-latifi,28,pirelli,13,6
18:07.591,red-bull,honda,2,max-verstappen,29,pirelli,15,33
18:08.290,alpine,renault,2,esteban-ocon,30,pirelli,15,31
18:06.674,mercedes,mercedes,3,lewis-hamilton,31,pirelli,15,44
18:07.296,mclaren,mercedes,2,daniel-ricciardo,32,pirelli,15,3
18:09.473,mercedes,mercedes,3,valtteri-bottas,33,pirelli,15,77
18:12.287,alphatauri,honda,2,pierre-gasly,34,pirelli,15,10
18:15.192,ferrari,ferrari,3,charles-leclerc,35,pirelli,15,16
18:14.749,alfa-romeo,ferrari,2,antonio-giovinazzi,36,pirelli,15,99
18:17.194,ferrari,ferrari,2,carlos-sainz-jr,37,pirelli,15,55
18:18.749,aston-martin,mercedes,2,sebastian-vettel,38,pirelli,15,5
18:19.282,alfa-romeo,ferrari,2,kimi-raikkonen,39,pirelli,15,7
18:20.644,alphatauri,honda,2,yuki-tsunoda,40,pirelli,15,22
18:21.826,alpine,renault,3,fernando-alonso,41,pirelli,15,14
18:22.979,aston-martin,mercedes,3,lance-stroll,42,pirelli,15,18
18:27.052,williams,mercedes,3,nicholas-latifi,43,pirelli,15,6
18:36.576,mclaren,mercedes,3,lando-norris,44,pirelli,15,4
27.874,alphatauri,honda,3,yuki-tsunoda,45,pirelli,23,22
34.489,alfa-romeo,ferrari,3,kimi-raikkonen,46,pirelli,26,7
21.097,alpine,renault,4,fernando-alonso,47,pirelli,44,14
