driverId,position,points
max-verstappen,1,369.5
lewis-hamilton,2,369.5
valtteri-bottas,3,218
sergio-perez,4,190
charles-leclerc,5,158
lando-norris,6,154
carlos-sainz-jr,7,149.5
daniel-ricciardo,8,115
pierre-gasly,9,100
fernando-alonso,10,77
esteban-ocon,11,72
sebastian-vettel,12,43
lance-stroll,13,34
yuki-tsunoda,14,20
george-russell,15,16
kimi-raikkonen,16,10
nicholas-latifi,17,7
antonio-giovinazzi,18,3
mick-schumacher,19,0
robert-kubica,20,0
nikita-mazepin,21,0
