time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
29.178,kick-sauber,ferrari,1,guanyu-zhou,1,pirelli,12,24
28.481,ferrari,ferrari,1,charles-leclerc,2,pirelli,19,16
28.391,red-bull,honda-rbpt,1,sergio-perez,3,pirelli,19,11
28.495,alpine,renault,1,esteban-ocon,4,pirelli,19,31
29.838,kick-sauber,ferrari,2,guanyu-zhou,5,pirelli,19,24
28.276,alpine,renault,2,esteban-ocon,6,pirelli,21,31
28.365,red-bull,honda-rbpt,1,max-verstappen,7,pirelli,26,1
29.199,ferrari,ferrari,1,carlos-sainz-jr,8,pirelli,26,55
29.412,haas,ferrari,1,nico-hulkenberg,9,pirelli,26,27
29.023,aston-martin,mercedes,1,lance-stroll,10,pirelli,26,18
28.875,rb,honda-rbpt,1,daniel-ricciardo,11,pirelli,26,3
30.628,kick-sauber,ferrari,1,valtteri-bottas,12,pirelli,26,77
28.661,mclaren,mercedes,1,lando-norris,13,pirelli,27,4
28.929,mercedes,mercedes,1,lewis-hamilton,14,pirelli,27,44
32.045,mercedes,mercedes,1,george-russell,15,pirelli,27,63
29.341,aston-martin,mercedes,1,fernando-alonso,16,pirelli,27,14
30.000,rb,honda-rbpt,1,yuki-tsunoda,17,pirelli,27,22
34.742,williams,mercedes,1,alexander-albon,18,pirelli,27,23
29.289,alpine,renault,3,esteban-ocon,19,pirelli,26,31
30.308,haas,ferrari,1,kevin-magnussen,20,pirelli,27,20
32.801,williams,mercedes,1,logan-sargeant,21,pirelli,27,2
29.125,kick-sauber,ferrari,3,guanyu-zhou,22,pirelli,26,24
29.541,mclaren,mercedes,1,oscar-piastri,23,pirelli,28,81
29.233,ferrari,ferrari,2,charles-leclerc,24,pirelli,27,16
32.313,red-bull,honda-rbpt,2,sergio-perez,25,pirelli,28,11
29.884,haas,ferrari,2,kevin-magnussen,26,pirelli,37,20
29.873,rb,honda-rbpt,2,daniel-ricciardo,27,pirelli,37,3
31.527,kick-sauber,ferrari,2,valtteri-bottas,28,pirelli,37,77
30.038,mercedes,mercedes,2,lewis-hamilton,29,pirelli,38,44
29.076,red-bull,honda-rbpt,2,max-verstappen,30,pirelli,38,1
29.200,mclaren,mercedes,2,oscar-piastri,31,pirelli,38,81
29.166,ferrari,ferrari,3,charles-leclerc,32,pirelli,37,16
29.300,red-bull,honda-rbpt,3,sergio-perez,33,pirelli,37,11
29.686,aston-martin,mercedes,2,fernando-alonso,34,pirelli,38,14
29.658,rb,honda-rbpt,2,yuki-tsunoda,35,pirelli,38,22
29.410,williams,mercedes,2,alexander-albon,36,pirelli,38,23
29.444,williams,mercedes,2,logan-sargeant,37,pirelli,38,2
30.387,mclaren,mercedes,2,lando-norris,38,pirelli,39,4
33.083,kick-sauber,ferrari,4,guanyu-zhou,39,pirelli,37,24
29.097,ferrari,ferrari,2,carlos-sainz-jr,40,pirelli,39,55
30.265,haas,ferrari,2,nico-hulkenberg,41,pirelli,39,27
29.469,aston-martin,mercedes,2,lance-stroll,42,pirelli,39,18
29.086,alpine,renault,4,esteban-ocon,43,pirelli,38,31
28.871,red-bull,honda-rbpt,4,sergio-perez,44,pirelli,47,11
28.706,ferrari,ferrari,3,carlos-sainz-jr,45,pirelli,50,55
