time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:45.507,red-bull,rbpt,,,20,max-verstappen,1,pirelli,1
1:46.369,ferrari,ferrari,+0.862,+0.862,21,charles-leclerc,2,pirelli,16
1:46.589,mclaren,mercedes,+0.220,+1.082,17,lando-norris,3,pirelli,4
1:46.635,aston-martin,mercedes,+0.046,+1.128,16,lance-stroll,4,pirelli,18
1:46.649,ferrari,ferrari,+0.014,+1.142,20,carlos-sainz-jr,5,pirelli,55
1:46.893,mercedes,mercedes,+0.244,+1.386,18,lewis-hamilton,6,pirelli,44
1:46.975,alpine,renault,+0.082,+1.468,19,fernando-alonso,7,pirelli,14
1:47.042,mercedes,mercedes,+0.067,+1.535,22,george-russell,8,pirelli,63
1:47.255,mclaren,mercedes,+0.213,+1.748,18,daniel-ricciardo,9,pirelli,3
1:47.346,red-bull,rbpt,+0.091,+1.839,15,sergio-perez,10,pirelli,11
1:47.520,williams,mercedes,+0.174,+2.013,15,alexander-albon,11,pirelli,23
1:47.617,alfa-romeo,ferrari,+0.097,+2.110,21,guanyu-zhou,12,pirelli,24
1:47.658,alphatauri,rbpt,+0.041,+2.151,16,yuki-tsunoda,13,pirelli,22
1:47.782,alphatauri,rbpt,+0.124,+2.275,19,pierre-gasly,14,pirelli,10
1:47.867,aston-martin,mercedes,+0.085,+2.360,19,sebastian-vettel,15,pirelli,5
1:47.944,alpine,renault,+0.077,+2.437,21,esteban-ocon,16,pirelli,31
1:48.208,haas,ferrari,+0.264,+2.701,19,kevin-magnussen,17,pirelli,20
1:48.419,alfa-romeo,ferrari,+0.211,+2.912,21,valtteri-bottas,18,pirelli,77
1:48.612,williams,mercedes,+0.193,+3.105,14,nicholas-latifi,19,pirelli,6
1:49.941,haas,ferrari,+1.329,+4.434,23,mick-schumacher,20,pirelli,47
