time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:45.047,red-bull,rbpt,,,19,sergio-perez,1,pirelli,11
1:45.184,red-bull,rbpt,+0.137,+0.137,19,max-verstappen,2,pirelli,1
1:45.824,ferrari,ferrari,+0.640,+0.777,13,carlos-sainz-jr,3,pirelli,55
1:45.965,mclaren,mercedes,+0.141,+0.918,20,lando-norris,4,pirelli,4
1:46.061,alpine,renault,+0.096,+1.014,16,fernando-alonso,5,pirelli,14
1:46.071,mercedes,mercedes,+0.010,+1.024,19,george-russell,6,pirelli,63
1:46.120,ferrari,ferrari,+0.049,+1.073,12,charles-leclerc,7,pirelli,16
1:46.166,aston-martin,mercedes,+0.046,+1.119,18,sebastian-vettel,8,pirelli,5
1:46.601,alpine,renault,+0.435,+1.554,24,esteban-ocon,9,pirelli,31
1:46.604,alphatauri,rbpt,+0.003,+1.557,19,pierre-gasly,10,pirelli,10
1:46.646,mclaren,mercedes,+0.042,+1.599,18,daniel-ricciardo,11,pirelli,3
1:46.769,mercedes,mercedes,+0.123,+1.722,20,lewis-hamilton,12,pirelli,44
1:46.811,williams,mercedes,+0.042,+1.764,20,nicholas-latifi,13,pirelli,6
1:46.836,williams,mercedes,+0.025,+1.789,20,alexander-albon,14,pirelli,23
1:46.881,alfa-romeo,ferrari,+0.045,+1.834,20,valtteri-bottas,15,pirelli,77
1:46.975,aston-martin,mercedes,+0.094,+1.928,16,lance-stroll,16,pirelli,18
1:46.982,haas,ferrari,+0.007,+1.935,14,kevin-magnussen,17,pirelli,20
1:47.035,alphatauri,rbpt,+0.053,+1.988,23,yuki-tsunoda,18,pirelli,22
1:47.089,alfa-romeo,ferrari,+0.054,+2.042,20,guanyu-zhou,19,pirelli,24
1:52.494,haas,ferrari,+5.405,+7.447,6,mick-schumacher,20,pirelli,47
