id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1071,14,2022-08-28,belgium,Formula 1 Rolex Belgian Grand Prix 2022,KNOCKOUT,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052
