id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1067,10,2022-07-03,great-britain,Formula 1 Lenovo British Grand Prix 2022,KNOCKOUT,silverstone,RACE,CLOCKWISE,5.891,18,52,306.198
