time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
50:37.323,red-bull,rbpt,1,max-verstappen,1,pirelli,1,1
50:31.752,ferrari,ferrari,1,carlos-sainz-jr,2,pirelli,1,55
50:46.888,mercedes,mercedes,1,lewis-hamilton,3,pirelli,1,44
50:36.360,ferrari,ferrari,1,charles-leclerc,4,pirelli,1,16
50:55.700,alpine,renault,1,fernando-alonso,5,pirelli,1,14
50:34.772,red-bull,rbpt,1,sergio-perez,6,pirelli,1,11
50:43.215,mclaren,mercedes,1,lando-norris,7,pirelli,1,4
50:51.904,williams,mercedes,1,nicholas-latifi,8,pirelli,1,6
50:55.732,alfa-romeo,ferrari,1,valtteri-bottas,9,pirelli,1,77
51:03.314,mclaren,mercedes,1,daniel-ricciardo,10,pirelli,1,3
50:48.950,alphatauri,rbpt,1,pierre-gasly,11,pirelli,1,10
51:03.613,haas,ferrari,1,kevin-magnussen,12,pirelli,1,20
51:07.301,aston-martin,mercedes,1,sebastian-vettel,13,pirelli,1,5
51:09.017,aston-martin,mercedes,1,lance-stroll,14,pirelli,1,18
51:05.174,haas,ferrari,1,mick-schumacher,15,pirelli,1,47
50:11.861,alphatauri,rbpt,1,yuki-tsunoda,16,pirelli,1,22
49:10.760,alpine,renault,1,esteban-ocon,17,pirelli,1,31
37.302,red-bull,rbpt,2,sergio-perez,18,pirelli,5,11
29.846,aston-martin,mercedes,2,sebastian-vettel,19,pirelli,6,5
29.395,red-bull,rbpt,2,max-verstappen,20,pirelli,12,1
28.632,aston-martin,mercedes,2,lance-stroll,21,pirelli,15,18
29.632,alphatauri,rbpt,2,pierre-gasly,22,pirelli,16,10
34.759,alphatauri,rbpt,2,yuki-tsunoda,23,pirelli,18,22
28.829,williams,mercedes,2,nicholas-latifi,24,pirelli,19,6
29.147,haas,ferrari,2,mick-schumacher,25,pirelli,19,47
28.574,ferrari,ferrari,2,carlos-sainz-jr,26,pirelli,20,55
30.262,mclaren,mercedes,2,daniel-ricciardo,27,pirelli,20,3
30.342,alpine,renault,2,esteban-ocon,28,pirelli,22,31
29.473,haas,ferrari,2,kevin-magnussen,29,pirelli,22,20
29.296,red-bull,rbpt,3,max-verstappen,30,pirelli,23,1
28.805,ferrari,ferrari,2,charles-leclerc,31,pirelli,25,16
30.599,mclaren,mercedes,3,daniel-ricciardo,32,pirelli,32,3
29.837,mercedes,mercedes,2,lewis-hamilton,33,pirelli,33,44
28.733,alpine,renault,2,fernando-alonso,34,pirelli,33,14
28.947,mclaren,mercedes,2,lando-norris,35,pirelli,34,4
28.435,ferrari,ferrari,3,carlos-sainz-jr,36,pirelli,39,55
28.996,mercedes,mercedes,3,lewis-hamilton,37,pirelli,39,44
29.345,mclaren,mercedes,4,daniel-ricciardo,38,pirelli,38,3
28.155,red-bull,rbpt,3,sergio-perez,39,pirelli,39,11
29.448,alphatauri,rbpt,3,yuki-tsunoda,40,pirelli,38,22
28.841,alpine,renault,3,fernando-alonso,41,pirelli,39,14
28.540,aston-martin,mercedes,3,sebastian-vettel,42,pirelli,39,5
28.709,red-bull,rbpt,4,max-verstappen,43,pirelli,39,1
30.832,haas,ferrari,3,mick-schumacher,44,pirelli,39,47
28.438,williams,mercedes,3,nicholas-latifi,45,pirelli,39,6
28.659,mclaren,mercedes,3,lando-norris,46,pirelli,40,4
29.780,aston-martin,mercedes,3,lance-stroll,47,pirelli,40,18
