time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:28.942,ferrari,ferrari,,,28,carlos-sainz-jr,1,pirelli,55
1:29.105,mercedes,mercedes,+0.163,+0.163,21,lewis-hamilton,2,pirelli,44
1:29.118,mclaren,mercedes,+0.013,+0.176,29,lando-norris,3,pirelli,4
1:29.149,red-bull,rbpt,+0.031,+0.207,18,max-verstappen,4,pirelli,1
1:29.404,ferrari,ferrari,+0.255,+0.462,25,charles-leclerc,5,pirelli,16
1:29.695,alpine,renault,+0.291,+0.753,19,fernando-alonso,6,pirelli,14
1:29.753,red-bull,rbpt,+0.058,+0.811,17,sergio-perez,7,pirelli,11
1:29.799,mercedes,mercedes,+0.046,+0.857,29,george-russell,8,pirelli,63
1:29.902,mclaren,mercedes,+0.103,+0.960,26,daniel-ricciardo,9,pirelli,3
1:29.942,aston-martin,mercedes,+0.040,+1.000,17,lance-stroll,10,pirelli,18
1:30.000,alfa-romeo,ferrari,+0.058,+1.058,29,valtteri-bottas,11,pirelli,77
1:30.057,aston-martin,mercedes,+0.057,+1.115,20,sebastian-vettel,12,pirelli,5
1:30.238,alpine,renault,+0.181,+1.296,12,esteban-ocon,13,pirelli,31
1:30.263,williams,mercedes,+0.025,+1.321,14,alexander-albon,14,pirelli,23
1:30.271,alfa-romeo,ferrari,+0.008,+1.329,27,guanyu-zhou,15,pirelli,24
1:30.338,alphatauri,rbpt,+0.067,+1.396,29,yuki-tsunoda,16,pirelli,22
1:30.480,haas,ferrari,+0.142,+1.538,27,kevin-magnussen,17,pirelli,20
1:30.510,alphatauri,rbpt,+0.030,+1.568,28,pierre-gasly,18,pirelli,10
1:30.609,haas,ferrari,+0.099,+1.667,29,mick-schumacher,19,pirelli,47
1:31.326,williams,mercedes,+0.717,+2.384,27,nicholas-latifi,20,pirelli,6
