time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:43.744,red-bull,honda,,,21,max-verstappen,1,pirelli,33
1:43.792,renault,renault,+0.048,+0.048,12,daniel-ricciardo,2,pirelli,3
1:43.840,mercedes,mercedes,+0.048,+0.096,23,lewis-hamilton,3,pirelli,44
1:44.134,red-bull,honda,+0.294,+0.390,21,alexander-albon,4,pirelli,23
1:44.137,racing-point,bwt-mercedes,+0.003,+0.393,23,sergio-perez,5,pirelli,11
1:44.162,mercedes,mercedes,+0.025,+0.418,27,valtteri-bottas,6,pirelli,77
1:44.168,mclaren,renault,+0.006,+0.424,22,lando-norris,7,pirelli,4
1:44.208,renault,renault,+0.040,+0.464,23,esteban-ocon,8,pirelli,31
1:44.474,mclaren,renault,+0.266,+0.730,23,carlos-sainz-jr,9,pirelli,55
1:44.600,alphatauri,honda,+0.126,+0.856,27,pierre-gasly,10,pirelli,10
1:44.678,racing-point,bwt-mercedes,+0.078,+0.934,23,lance-stroll,11,pirelli,18
1:44.826,alphatauri,honda,+0.148,+1.082,26,daniil-kvyat,12,pirelli,26
1:44.861,alfa-romeo,ferrari,+0.035,+1.117,29,antonio-giovinazzi,13,pirelli,99
1:44.896,alfa-romeo,ferrari,+0.035,+1.152,23,kimi-raikkonen,14,pirelli,7
1:45.440,ferrari,ferrari,+0.544,+1.696,19,charles-leclerc,15,pirelli,16
1:45.463,williams,mercedes,+0.023,+1.719,25,george-russell,16,pirelli,63
1:45.683,ferrari,ferrari,+0.220,+1.939,21,sebastian-vettel,17,pirelli,5
1:45.774,williams,mercedes,+0.091,+2.030,26,nicholas-latifi,18,pirelli,6
1:45.834,haas,ferrari,+0.060,+2.090,12,romain-grosjean,19,pirelli,8
1:46.242,haas,ferrari,+0.408,+2.498,12,kevin-magnussen,20,pirelli,20
