time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:44.493,mercedes,mercedes,,,18,valtteri-bottas,1,pirelli,77
1:44.562,mercedes,mercedes,+0.069,+0.069,17,lewis-hamilton,2,pirelli,44
1:44.574,red-bull,honda,+0.012,+0.081,20,max-verstappen,3,pirelli,33
1:44.629,racing-point,bwt-mercedes,+0.055,+0.136,22,sergio-perez,4,pirelli,11
1:44.868,racing-point,bwt-mercedes,+0.239,+0.375,22,lance-stroll,5,pirelli,18
1:45.049,red-bull,honda,+0.181,+0.556,22,alexander-albon,6,pirelli,23
1:45.099,renault,renault,+0.050,+0.606,20,esteban-ocon,7,pirelli,31
1:45.222,mclaren,renault,+0.123,+0.729,24,carlos-sainz-jr,8,pirelli,55
1:45.225,renault,renault,+0.003,+0.732,21,daniel-ricciardo,9,pirelli,3
1:45.274,mclaren,renault,+0.049,+0.781,28,lando-norris,10,pirelli,4
1:45.447,alphatauri,honda,+0.173,+0.954,25,daniil-kvyat,11,pirelli,26
1:45.503,alphatauri,honda,+0.056,+1.010,17,pierre-gasly,12,pirelli,10
1:45.704,alfa-romeo,ferrari,+0.201,+1.211,19,kimi-raikkonen,13,pirelli,7
1:45.759,ferrari,ferrari,+0.055,+1.266,18,charles-leclerc,14,pirelli,16
1:46.179,ferrari,ferrari,+0.420,+1.686,15,sebastian-vettel,15,pirelli,5
1:46.488,williams,mercedes,+0.309,+1.995,19,nicholas-latifi,16,pirelli,6
1:46.570,williams,mercedes,+0.082,+2.077,21,george-russell,17,pirelli,63
,haas,ferrari,,,1,kevin-magnussen,18,pirelli,20
,haas,ferrari,,,2,romain-grosjean,19,pirelli,8
,alfa-romeo,ferrari,,,2,antonio-giovinazzi,20,pirelli,99
