time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:43.170,red-bull,rbpt,,,18,sergio-perez,1,pirelli,11
1:43.240,ferrari,ferrari,+0.070,+0.070,19,charles-leclerc,2,pirelli,16
1:43.449,red-bull,rbpt,+0.209,+0.279,14,max-verstappen,3,pirelli,1
1:43.596,ferrari,ferrari,+0.147,+0.426,19,carlos-sainz-jr,4,pirelli,55
1:44.418,mclaren,mercedes,+0.822,+1.248,13,lando-norris,5,pirelli,4
1:44.476,mclaren,mercedes,+0.058,+1.306,19,daniel-ricciardo,6,pirelli,3
1:44.491,alphatauri,rbpt,+0.015,+1.321,21,pierre-gasly,7,pirelli,10
1:44.573,mercedes,mercedes,+0.082,+1.403,17,george-russell,8,pirelli,63
1:44.685,alpine,renault,+0.112,+1.515,15,esteban-ocon,9,pirelli,31
1:44.689,aston-martin,mercedes,+0.004,+1.519,18,sebastian-vettel,10,pirelli,5
1:44.842,alpine,renault,+0.153,+1.672,14,fernando-alonso,11,pirelli,14
1:44.845,mercedes,mercedes,+0.003,+1.675,19,lewis-hamilton,12,pirelli,44
1:44.879,aston-martin,mercedes,+0.034,+1.709,17,lance-stroll,13,pirelli,18
1:44.913,alfa-romeo,ferrari,+0.034,+1.743,18,guanyu-zhou,14,pirelli,24
1:44.919,haas,ferrari,+0.006,+1.749,17,kevin-magnussen,15,pirelli,20
1:44.964,alphatauri,rbpt,+0.045,+1.794,20,yuki-tsunoda,16,pirelli,22
1:45.479,williams,mercedes,+0.515,+2.309,17,alexander-albon,17,pirelli,23
1:45.532,haas,ferrari,+0.053,+2.362,19,mick-schumacher,18,pirelli,47
1:45.574,alfa-romeo,ferrari,+0.042,+2.404,17,valtteri-bottas,19,pirelli,77
1:46.070,williams,mercedes,+0.496,+2.900,17,nicholas-latifi,20,pirelli,6
