time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:43.224,ferrari,ferrari,,,24,charles-leclerc,1,pirelli,16
1:43.472,red-bull,rbpt,+0.248,+0.248,22,sergio-perez,2,pirelli,11
1:43.580,red-bull,rbpt,+0.108,+0.356,18,max-verstappen,3,pirelli,1
1:44.142,alpine,renault,+0.562,+0.918,22,fernando-alonso,4,pirelli,14
1:44.274,ferrari,ferrari,+0.132,+1.050,25,carlos-sainz-jr,5,pirelli,55
1:44.315,alphatauri,rbpt,+0.041,+1.091,26,pierre-gasly,6,pirelli,10
1:44.548,mercedes,mercedes,+0.233,+1.324,26,george-russell,7,pirelli,63
1:44.567,alphatauri,rbpt,+0.019,+1.343,24,yuki-tsunoda,8,pirelli,22
1:44.609,alpine,renault,+0.042,+1.385,24,esteban-ocon,9,pirelli,31
1:44.771,mclaren,mercedes,+0.162,+1.547,23,lando-norris,10,pirelli,4
1:44.781,aston-martin,mercedes,+0.010,+1.557,27,sebastian-vettel,11,pirelli,5
1:44.874,mercedes,mercedes,+0.093,+1.650,25,lewis-hamilton,12,pirelli,44
1:44.874,aston-martin,mercedes,+0.000,+1.650,26,lance-stroll,13,pirelli,18
1:45.059,mclaren,mercedes,+0.185,+1.835,25,daniel-ricciardo,14,pirelli,3
1:45.115,alfa-romeo,ferrari,+0.056,+1.891,25,valtteri-bottas,15,pirelli,77
1:45.264,alfa-romeo,ferrari,+0.149,+2.040,24,guanyu-zhou,16,pirelli,24
1:45.588,haas,ferrari,+0.324,+2.364,26,kevin-magnussen,17,pirelli,20
1:46.397,williams,mercedes,+0.809,+3.173,13,alexander-albon,18,pirelli,23
1:46.425,haas,ferrari,+0.028,+3.201,21,mick-schumacher,19,pirelli,47
1:47.218,williams,mercedes,+0.793,+3.994,26,nicholas-latifi,20,pirelli,6
