time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
29.395,williams,mercedes,1,nicholas-latifi,1,pirelli,3,6
23.212,ferrari,ferrari,1,charles-leclerc,2,pirelli,9,16
20.538,mercedes,mercedes,1,george-russell,3,pirelli,9,63
22.698,alphatauri,rbpt,1,pierre-gasly,4,pirelli,9,10
21.470,mercedes,mercedes,1,lewis-hamilton,5,pirelli,9,44
20.249,aston-martin,mercedes,1,sebastian-vettel,6,pirelli,9,5
23.083,alphatauri,rbpt,1,yuki-tsunoda,7,pirelli,9,22
23.001,alfa-romeo,ferrari,1,guanyu-zhou,8,pirelli,9,24
21.555,haas,ferrari,1,kevin-magnussen,9,pirelli,9,20
25.577,williams,mercedes,1,alexander-albon,10,pirelli,9,23
26.973,haas,ferrari,1,mick-schumacher,11,pirelli,9,47
23.379,red-bull,rbpt,1,sergio-perez,12,pirelli,16,11
22.069,williams,mercedes,2,nicholas-latifi,13,pirelli,17,6
21.468,red-bull,rbpt,1,max-verstappen,14,pirelli,18,1
20.571,alpine,renault,1,fernando-alonso,15,pirelli,18,14
21.443,mclaren,mercedes,1,lando-norris,16,pirelli,20,4
22.231,haas,ferrari,2,mick-schumacher,17,pirelli,23,47
21.540,williams,mercedes,2,alexander-albon,18,pirelli,29,23
22.059,aston-martin,mercedes,1,lance-stroll,19,pirelli,30,18
20.722,red-bull,rbpt,2,max-verstappen,20,pirelli,33,1
22.349,red-bull,rbpt,2,sergio-perez,21,pirelli,33,11
20.527,mercedes,mercedes,2,george-russell,22,pirelli,33,63
20.831,mercedes,mercedes,2,lewis-hamilton,23,pirelli,33,44
21.794,mclaren,mercedes,1,daniel-ricciardo,24,pirelli,33,3
22.638,alpine,renault,1,esteban-ocon,25,pirelli,33,31
20.979,alfa-romeo,ferrari,1,valtteri-bottas,26,pirelli,33,77
41.500,alphatauri,rbpt,2,yuki-tsunoda,27,pirelli,38,22
