id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1065,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,KNOCKOUT,baku,STREET,ANTI_CLOCKWISE,6.003,20,51,306.049
