id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1033,15,2020-11-29,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2020,KNOCKOUT,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238
