time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
19:23.979,mercedes,mercedes,1,lewis-hamilton,1,pirelli,1,44
19:24.529,red-bull,honda,1,max-verstappen,2,pirelli,1,33
19:23.442,racing-point,bwt-mercedes,1,sergio-perez,3,pirelli,1,11
19:21.607,red-bull,honda,1,alexander-albon,4,pirelli,1,23
19:19.722,renault,renault,1,daniel-ricciardo,5,pirelli,1,3
19:19.205,mercedes,mercedes,1,valtteri-bottas,6,pirelli,1,77
19:20.469,alphatauri,honda,1,pierre-gasly,7,pirelli,1,10
19:20.946,renault,renault,1,esteban-ocon,8,pirelli,1,31
19:13.898,mclaren,renault,1,lando-norris,9,pirelli,1,4
19:14.255,ferrari,ferrari,1,charles-leclerc,10,pirelli,1,16
19:14.906,alfa-romeo,ferrari,1,antonio-giovinazzi,11,pirelli,1,99
19:14.123,racing-point,bwt-mercedes,1,lance-stroll,12,pirelli,1,18
19:17.291,mclaren,renault,1,carlos-sainz-jr,13,pirelli,1,55
19:16.990,haas,ferrari,1,kevin-magnussen,14,pirelli,1,20
19:17.042,ferrari,ferrari,1,sebastian-vettel,15,pirelli,1,5
19:17.995,williams,mercedes,1,nicholas-latifi,16,pirelli,1,6
19:21.539,alfa-romeo,ferrari,1,kimi-raikkonen,17,pirelli,1,7
19:23.297,williams,mercedes,1,george-russell,18,pirelli,1,63
19:23.014,alphatauri,honda,1,daniil-kvyat,19,pirelli,1,26
38.297,haas,ferrari,2,kevin-magnussen,20,pirelli,3,20
24.936,mercedes,mercedes,2,valtteri-bottas,21,pirelli,4,77
24.617,renault,renault,2,daniel-ricciardo,22,pirelli,16,3
24.076,renault,renault,2,esteban-ocon,23,pirelli,17,31
37.317,alphatauri,honda,2,daniil-kvyat,24,pirelli,17,26
32.278,alfa-romeo,ferrari,2,kimi-raikkonen,25,pirelli,17,7
24.679,mclaren,renault,2,lando-norris,26,pirelli,18,4
24.061,mercedes,mercedes,2,lewis-hamilton,27,pirelli,19,44
24.172,red-bull,honda,2,alexander-albon,28,pirelli,19,23
24.622,red-bull,honda,2,max-verstappen,29,pirelli,20,33
24.317,racing-point,bwt-mercedes,2,sergio-perez,30,pirelli,20,11
24.029,williams,mercedes,2,george-russell,31,pirelli,20,63
24.145,alfa-romeo,ferrari,2,antonio-giovinazzi,32,pirelli,20,99
24.774,ferrari,ferrari,2,sebastian-vettel,33,pirelli,20,5
24.511,mclaren,renault,2,carlos-sainz-jr,34,pirelli,21,55
24.248,williams,mercedes,2,nicholas-latifi,35,pirelli,21,6
25.199,ferrari,ferrari,2,charles-leclerc,36,pirelli,23,16
24.398,alphatauri,honda,2,pierre-gasly,37,pirelli,25,10
24.734,mercedes,mercedes,3,valtteri-bottas,38,pirelli,25,77
25.924,haas,ferrari,3,kevin-magnussen,39,pirelli,27,20
24.135,alphatauri,honda,3,daniil-kvyat,40,pirelli,33,26
26.950,red-bull,honda,3,max-verstappen,41,pirelli,34,33
23.848,red-bull,honda,3,alexander-albon,42,pirelli,34,23
25.254,renault,renault,3,esteban-ocon,43,pirelli,34,31
24.345,mercedes,mercedes,3,lewis-hamilton,44,pirelli,35,44
24.589,racing-point,bwt-mercedes,3,sergio-perez,45,pirelli,36,11
24.817,renault,renault,3,daniel-ricciardo,46,pirelli,36,3
24.024,williams,mercedes,3,nicholas-latifi,47,pirelli,37,6
24.666,mclaren,renault,3,lando-norris,48,pirelli,38,4
24.675,mercedes,mercedes,4,valtteri-bottas,49,pirelli,38,77
25.502,mclaren,renault,3,carlos-sainz-jr,50,pirelli,39,55
27.146,williams,mercedes,3,george-russell,51,pirelli,39,63
25.444,ferrari,ferrari,3,sebastian-vettel,52,pirelli,39,5
24.855,ferrari,ferrari,3,charles-leclerc,53,pirelli,40,16
25.270,alfa-romeo,ferrari,3,kimi-raikkonen,54,pirelli,40,7
23.906,red-bull,honda,4,max-verstappen,55,pirelli,46,33
24.836,alfa-romeo,ferrari,3,antonio-giovinazzi,56,pirelli,53,99
25.793,haas,ferrari,4,kevin-magnussen,57,pirelli,53,20
