time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:29.033,mercedes,mercedes,,,40,lewis-hamilton,1,pirelli,44
1:29.482,mercedes,mercedes,+0.449,+0.449,41,valtteri-bottas,2,pirelli,77
1:30.000,racing-point,bwt-mercedes,+0.518,+0.967,31,sergio-perez,3,pirelli,11
1:30.018,mclaren,renault,+0.018,+0.985,31,carlos-sainz-jr,4,pirelli,55
1:30.049,alphatauri,honda,+0.031,+1.016,34,pierre-gasly,5,pirelli,10
1:30.294,red-bull,honda,+0.245,+1.261,18,max-verstappen,6,pirelli,33
1:30.302,red-bull,honda,+0.008,+1.269,34,alexander-albon,7,pirelli,23
1:30.384,renault,renault,+0.082,+1.351,28,esteban-ocon,8,pirelli,31
1:30.426,racing-point,bwt-mercedes,+0.042,+1.393,30,lance-stroll,9,pirelli,18
1:30.508,renault,renault,+0.082,+1.475,30,daniel-ricciardo,10,pirelli,3
1:30.589,ferrari,ferrari,+0.081,+1.556,29,charles-leclerc,11,pirelli,16
1:30.628,ferrari,ferrari,+0.039,+1.595,24,sebastian-vettel,12,pirelli,5
1:30.732,alfa-romeo,ferrari,+0.104,+1.699,24,robert-kubica,13,pirelli,88
1:30.832,haas,ferrari,+0.100,+1.799,28,romain-grosjean,14,pirelli,8
1:30.854,haas,ferrari,+0.022,+1.821,29,kevin-magnussen,15,pirelli,20
1:30.896,alfa-romeo,ferrari,+0.042,+1.863,27,antonio-giovinazzi,16,pirelli,99
1:31.020,alphatauri,honda,+0.124,+1.987,37,daniil-kvyat,17,pirelli,26
1:31.392,mclaren,renault,+0.372,+2.359,27,lando-norris,18,pirelli,4
1:32.472,williams,mercedes,+1.080,+3.439,29,nicholas-latifi,19,pirelli,6
1:32.801,williams,mercedes,+0.329,+3.768,27,roy-nissany,20,pirelli,40
