driverId,position,points
lewis-hamilton,1,332
valtteri-bottas,2,201
max-verstappen,3,189
daniel-ricciardo,4,102
sergio-perez,5,100
charles-leclerc,6,98
lando-norris,7,86
carlos-sainz-jr,8,85
alexander-albon,9,85
pierre-gasly,10,71
lance-stroll,11,59
esteban-ocon,12,42
sebastian-vettel,13,33
daniil-kvyat,14,26
nico-hulkenberg,15,10
kimi-raikkonen,16,4
antonio-giovinazzi,17,4
romain-grosjean,18,2
kevin-magnussen,19,1
nicholas-latifi,20,0
george-russell,21,0
