time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:28.355,red-bull,honda,,,11,max-verstappen,1,pirelli,33
1:28.618,mercedes,mercedes,+0.263,+0.263,12,lewis-hamilton,2,pirelli,44
1:28.721,mercedes,mercedes,+0.103,+0.366,14,valtteri-bottas,3,pirelli,77
1:29.018,red-bull,honda,+0.297,+0.663,12,alexander-albon,4,pirelli,23
1:29.455,mclaren,renault,+0.437,+1.100,12,carlos-sainz-jr,5,pirelli,55
1:29.472,alphatauri,honda,+0.017,+1.117,16,pierre-gasly,6,pirelli,10
1:29.567,mclaren,renault,+0.095,+1.212,8,lando-norris,7,pirelli,4
1:29.585,alphatauri,honda,+0.018,+1.230,17,daniil-kvyat,8,pirelli,26
1:29.660,racing-point,bwt-mercedes,+0.075,+1.305,13,lance-stroll,9,pirelli,18
1:29.672,racing-point,bwt-mercedes,+0.012,+1.317,12,sergio-perez,10,pirelli,11
1:29.684,renault,renault,+0.012,+1.329,9,daniel-ricciardo,11,pirelli,3
1:29.691,renault,renault,+0.007,+1.336,11,esteban-ocon,12,pirelli,31
1:29.859,ferrari,ferrari,+0.168,+1.504,15,sebastian-vettel,13,pirelli,5
1:29.970,alfa-romeo,ferrari,+0.111,+1.615,10,antonio-giovinazzi,14,pirelli,99
1:30.183,ferrari,ferrari,+0.213,+1.828,14,charles-leclerc,15,pirelli,16
1:30.559,williams,mercedes,+0.376,+2.204,16,george-russell,16,pirelli,63
1:30.652,haas,ferrari,+0.093,+2.297,16,romain-grosjean,17,pirelli,8
1:30.759,haas,ferrari,+0.107,+2.404,12,kevin-magnussen,18,pirelli,20
1:30.823,alfa-romeo,ferrari,+0.064,+2.468,16,kimi-raikkonen,19,pirelli,7
1:30.917,williams,mercedes,+0.094,+2.562,19,nicholas-latifi,20,pirelli,6
