time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:34.701,red-bull,honda,,,13,sergio-perez,1,pirelli,11
1:34.805,ferrari,ferrari,+0.104,+0.104,16,carlos-sainz-jr,2,pirelli,55
1:34.912,red-bull,honda,+0.107,+0.211,13,max-verstappen,3,pirelli,33
1:34.945,mclaren,mercedes,+0.033,+0.244,13,lando-norris,4,pirelli,4
1:34.988,mercedes,mercedes,+0.043,+0.287,15,valtteri-bottas,5,pirelli,77
1:35.219,mercedes,mercedes,+0.231,+0.518,16,lewis-hamilton,6,pirelli,44
1:35.345,mclaren,mercedes,+0.126,+0.644,11,daniel-ricciardo,7,pirelli,3
1:35.398,alphatauri,honda,+0.053,+0.697,17,pierre-gasly,8,pirelli,10
1:35.688,ferrari,ferrari,+0.290,+0.987,17,charles-leclerc,9,pirelli,16
1:35.711,alpine,renault,+0.023,+1.010,10,esteban-ocon,10,pirelli,31
1:35.851,aston-martin,mercedes,+0.140,+1.150,18,sebastian-vettel,11,pirelli,5
1:36.023,williams,mercedes,+0.172,+1.322,9,george-russell,12,pirelli,63
1:36.062,alfa-romeo,ferrari,+0.039,+1.361,20,kimi-raikkonen,13,pirelli,7
1:36.118,williams,mercedes,+0.056,+1.417,8,nicholas-latifi,14,pirelli,6
1:36.252,alfa-romeo,ferrari,+0.134,+1.551,16,antonio-giovinazzi,15,pirelli,99
1:36.392,aston-martin,mercedes,+0.140,+1.691,13,lance-stroll,16,pirelli,18
1:36.490,alpine,renault,+0.098,+1.789,12,fernando-alonso,17,pirelli,14
1:36.572,alphatauri,honda,+0.082,+1.871,16,yuki-tsunoda,18,pirelli,22
1:36.671,haas,ferrari,+0.099,+1.970,15,mick-schumacher,19,pirelli,47
2:03.456,haas,ferrari,+26.785,+28.755,15,nikita-mazepin,20,pirelli,9
