time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
30.673,haas,ferrari,1,nikita-mazepin,1,pirelli,1,9
40.800,alpine,renault,1,esteban-ocon,2,pirelli,3,31
32.610,williams,mercedes,1,nicholas-latifi,3,pirelli,5,6
23.576,alpine,renault,1,fernando-alonso,4,pirelli,7,14
23.993,alfa-romeo,ferrari,1,antonio-giovinazzi,5,pirelli,8,99
23.802,alphatauri,honda,1,yuki-tsunoda,6,pirelli,9,22
23.572,williams,mercedes,1,george-russell,7,pirelli,9,63
23.727,red-bull,honda,1,max-verstappen,8,pirelli,10,33
24.385,mclaren,mercedes,1,lando-norris,9,pirelli,10,4
23.745,alphatauri,honda,1,pierre-gasly,10,pirelli,10,10
24.176,mclaren,mercedes,1,daniel-ricciardo,11,pirelli,11,3
23.414,ferrari,ferrari,1,carlos-sainz-jr,12,pirelli,11,55
24.293,haas,ferrari,1,mick-schumacher,13,pirelli,11,47
25.018,red-bull,honda,1,sergio-perez,14,pirelli,12,11
24.011,ferrari,ferrari,1,charles-leclerc,15,pirelli,12,16
24.191,alfa-romeo,ferrari,1,kimi-raikkonen,16,pirelli,12,7
24.481,mercedes,mercedes,1,lewis-hamilton,17,pirelli,13,44
24.444,mercedes,mercedes,1,valtteri-bottas,18,pirelli,15,77
24.977,aston-martin,mercedes,1,sebastian-vettel,19,pirelli,17,5
23.827,aston-martin,mercedes,1,lance-stroll,20,pirelli,18,18
24.611,haas,ferrari,2,nikita-mazepin,21,pirelli,24,9
23.653,williams,mercedes,2,nicholas-latifi,22,pirelli,25,6
23.919,alpine,renault,2,esteban-ocon,23,pirelli,25,31
23.502,alfa-romeo,ferrari,2,antonio-giovinazzi,24,pirelli,26,99
23.844,alpine,renault,2,fernando-alonso,25,pirelli,28,14
24.052,red-bull,honda,2,max-verstappen,26,pirelli,29,33
26.866,ferrari,ferrari,2,carlos-sainz-jr,27,pirelli,29,55
23.604,red-bull,honda,2,sergio-perez,28,pirelli,30,11
24.036,mclaren,mercedes,2,daniel-ricciardo,29,pirelli,30,3
25.548,mclaren,mercedes,2,lando-norris,30,pirelli,30,4
24.090,alfa-romeo,ferrari,2,kimi-raikkonen,31,pirelli,31,7
24.980,williams,mercedes,2,george-russell,32,pirelli,31,63
23.805,ferrari,ferrari,2,charles-leclerc,33,pirelli,32,16
23.529,alphatauri,honda,2,yuki-tsunoda,34,pirelli,32,22
23.619,mercedes,mercedes,2,valtteri-bottas,35,pirelli,34,77
23.455,aston-martin,mercedes,2,lance-stroll,36,pirelli,34,18
24.247,haas,ferrari,2,mick-schumacher,37,pirelli,34,47
23.676,mercedes,mercedes,2,lewis-hamilton,38,pirelli,37,44
23.849,aston-martin,mercedes,2,sebastian-vettel,39,pirelli,38,5
24.169,haas,ferrari,3,nikita-mazepin,40,pirelli,37,9
23.314,alpine,renault,3,fernando-alonso,41,pirelli,39,14
