time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
23.681,red-bull,rbpt,1,sergio-perez,1,pirelli,1,11
24.677,alfa-romeo,ferrari,1,valtteri-bottas,2,pirelli,6,77
38.201,mercedes,mercedes,1,george-russell,3,pirelli,11,63
22.301,williams,mercedes,1,alexander-albon,4,pirelli,11,23
21.356,mclaren,mercedes,1,daniel-ricciardo,5,pirelli,12,3
22.724,alphatauri,rbpt,1,pierre-gasly,6,pirelli,12,10
21.722,williams,mercedes,1,nicholas-latifi,7,pirelli,12,6
22.022,red-bull,rbpt,1,max-verstappen,8,pirelli,13,1
22.684,mclaren,mercedes,1,lando-norris,9,pirelli,14,4
22.205,haas,ferrari,1,kevin-magnussen,10,pirelli,15,20
21.755,alpine,renault,1,esteban-ocon,11,pirelli,16,31
22.120,haas,ferrari,1,mick-schumacher,12,pirelli,16,47
22.112,aston-martin,mercedes,1,sebastian-vettel,13,pirelli,20,5
22.704,alfa-romeo,ferrari,1,guanyu-zhou,14,pirelli,24,24
21.532,ferrari,ferrari,1,charles-leclerc,15,pirelli,26,16
21.749,alphatauri,rbpt,1,yuki-tsunoda,16,pirelli,26,22
21.212,ferrari,ferrari,1,carlos-sainz-jr,17,pirelli,27,55
21.552,alpine,renault,1,fernando-alonso,18,pirelli,27,14
23.026,mercedes,mercedes,1,lewis-hamilton,19,pirelli,28,44
21.431,aston-martin,mercedes,1,lance-stroll,20,pirelli,29,18
21.206,williams,mercedes,2,nicholas-latifi,21,pirelli,35,6
21.444,red-bull,rbpt,2,max-verstappen,22,pirelli,36,1
22.278,alfa-romeo,ferrari,2,valtteri-bottas,23,pirelli,39,77
21.731,mercedes,mercedes,2,george-russell,24,pirelli,40,63
27.610,alphatauri,rbpt,2,pierre-gasly,25,pirelli,40,10
22.088,haas,ferrari,2,kevin-magnussen,26,pirelli,41,20
22.122,williams,mercedes,2,alexander-albon,27,pirelli,41,23
22.880,haas,ferrari,2,mick-schumacher,28,pirelli,43,47
27.324,mclaren,mercedes,2,lando-norris,29,pirelli,43,4
22.109,alpine,renault,2,esteban-ocon,30,pirelli,44,31
21.889,mclaren,mercedes,2,daniel-ricciardo,31,pirelli,44,3
21.583,aston-martin,mercedes,2,sebastian-vettel,32,pirelli,44,5
28.860,alfa-romeo,ferrari,2,guanyu-zhou,33,pirelli,46,24
21.519,alphatauri,rbpt,2,yuki-tsunoda,34,pirelli,46,22
21.319,ferrari,ferrari,2,charles-leclerc,35,pirelli,49,16
21.952,aston-martin,mercedes,2,lance-stroll,36,pirelli,48,18
21.492,ferrari,ferrari,2,carlos-sainz-jr,37,pirelli,50,55
22.697,mercedes,mercedes,2,lewis-hamilton,38,pirelli,51,44
21.827,alpine,renault,2,fernando-alonso,39,pirelli,57,14
21.650,ferrari,ferrari,3,charles-leclerc,40,pirelli,58,16
21.319,red-bull,rbpt,3,max-verstappen,41,pirelli,58,1
24.252,alpine,renault,3,fernando-alonso,42,pirelli,58,14
