time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:08.610,ferrari,ferrari,,,40,carlos-sainz-jr,1,pirelli,55
1:08.660,ferrari,ferrari,+0.050,+0.050,43,charles-leclerc,2,pirelli,16
1:08.778,red-bull,rbpt,+0.118,+0.168,32,max-verstappen,3,pirelli,1
1:08.832,alpine,renault,+0.054,+0.222,21,fernando-alonso,4,pirelli,14
1:08.848,alpine,renault,+0.016,+0.238,24,esteban-ocon,5,pirelli,31
1:09.179,red-bull,rbpt,+0.331,+0.569,36,sergio-perez,6,pirelli,11
1:09.240,mercedes,mercedes,+0.061,+0.630,33,george-russell,7,pirelli,63
1:09.251,alfa-romeo,ferrari,+0.011,+0.641,26,valtteri-bottas,8,pirelli,77
1:09.350,mercedes,mercedes,+0.099,+0.740,14,lewis-hamilton,9,pirelli,44
1:09.519,mclaren,mercedes,+0.169,+0.909,38,lando-norris,10,pirelli,4
1:09.525,aston-martin,mercedes,+0.006,+0.915,43,lance-stroll,11,pirelli,18
1:09.579,alphatauri,rbpt,+0.054,+0.969,37,pierre-gasly,12,pirelli,10
1:09.602,aston-martin,mercedes,+0.023,+0.992,44,sebastian-vettel,13,pirelli,5
1:09.665,alfa-romeo,ferrari,+0.063,+1.055,36,guanyu-zhou,14,pirelli,24
1:09.700,haas,ferrari,+0.035,+1.090,32,mick-schumacher,15,pirelli,47
1:09.740,williams,mercedes,+0.040,+1.130,34,alexander-albon,16,pirelli,23
1:09.852,mclaren,mercedes,+0.112,+1.242,34,daniel-ricciardo,17,pirelli,3
1:09.960,haas,ferrari,+0.108,+1.350,34,kevin-magnussen,18,pirelli,20
1:10.005,alphatauri,rbpt,+0.045,+1.395,39,yuki-tsunoda,19,pirelli,22
1:10.261,williams,mercedes,+0.256,+1.651,36,nicholas-latifi,20,pirelli,6
