time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:17.940,mercedes,mercedes,,,32,valtteri-bottas,1,pirelli,77
1:18.535,red-bull,honda,+0.595,+0.595,34,max-verstappen,2,pirelli,33
1:18.743,mclaren,renault,+0.208,+0.803,35,lando-norris,3,pirelli,4
1:18.838,ferrari,ferrari,+0.095,+0.898,34,charles-leclerc,4,pirelli,16
1:19.113,mclaren,renault,+0.275,+1.173,32,carlos-sainz-jr,5,pirelli,55
1:19.175,ferrari,ferrari,+0.062,+1.235,34,sebastian-vettel,6,pirelli,5
1:19.178,alphatauri,honda,+0.003,+1.238,26,pierre-gasly,7,pirelli,10
1:19.308,mercedes,mercedes,+0.130,+1.368,27,lewis-hamilton,8,pirelli,44
1:19.496,renault,renault,+0.188,+1.556,32,esteban-ocon,9,pirelli,31
1:19.643,red-bull,honda,+0.147,+1.703,37,alexander-albon,10,pirelli,23
1:19.821,williams,mercedes,+0.178,+1.881,33,george-russell,11,pirelli,63
1:19.901,racing-point,bwt-mercedes,+0.080,+1.961,34,sergio-perez,12,pirelli,11
1:19.987,renault,renault,+0.086,+2.047,28,daniel-ricciardo,13,pirelli,3
1:20.465,williams,mercedes,+0.478,+2.525,33,nicholas-latifi,14,pirelli,6
1:20.490,alfa-romeo,ferrari,+0.025,+2.550,34,kimi-raikkonen,15,pirelli,7
1:20.680,haas,ferrari,+0.190,+2.740,29,kevin-magnussen,16,pirelli,20
1:20.729,alphatauri,honda,+0.049,+2.789,33,daniil-kvyat,17,pirelli,26
1:20.867,haas,ferrari,+0.138,+2.927,32,romain-grosjean,18,pirelli,8
1:20.983,racing-point,bwt-mercedes,+0.116,+3.043,26,lance-stroll,19,pirelli,18
1:21.396,alfa-romeo,ferrari,+0.413,+3.456,34,antonio-giovinazzi,20,pirelli,99
