id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1030,12,2020-10-25,portugal,Formula 1 Heineken Grande Prémio de Portugal 2020,KNOCKOUT,portimao,RACE,CLOCKWISE,4.653,15,66,306.826
