engineManufacturerId,constructorId,position,points
honda-rbpt,red-bull,1,446
mercedes,mclaren,2,438
ferrari,ferrari,3,407
mercedes,mercedes,4,292
mercedes,aston-martin,5,74
honda-rbpt,rb,6,34
ferrari,haas,7,28
renault,alpine,8,13
mercedes,williams,9,6
ferrari,kick-sauber,10,0
