id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1060,3,2022-04-10,australia,Formula 1 Heineken Australian Grand Prix 2022,KNOCKOUT,melbourne,STREET,CLOCKWISE,5.278,14,58,306.124
