id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1082,3,2023-04-02,australia,Formula 1 Rolex Australian Grand Prix 2023,KNOCKOUT,melbourne,STREET,CLOCKWISE,5.278,14,58,306.124
