id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1087,8,2023-06-18,canada,Formula 1 Pirelli Grand Prix du Canada 2023,KNOCKOUT,montreal,STREET,CLOCKWISE,4.361,14,70,305.27
