time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:37.378,red-bull,honda,,,26,max-verstappen,1,pirelli,33
1:37.412,mercedes,mercedes,+0.034,+0.034,32,valtteri-bottas,2,pirelli,77
1:38.515,renault,renault,+1.103,+1.137,34,esteban-ocon,3,pirelli,31
1:38.547,red-bull,honda,+0.032,+1.169,25,alexander-albon,4,pirelli,23
1:38.744,mercedes,mercedes,+0.197,+1.366,24,lewis-hamilton,5,pirelli,44
1:38.831,racing-point,bwt-mercedes,+0.087,+1.453,25,lance-stroll,6,pirelli,18
1:38.956,racing-point,bwt-mercedes,+0.125,+1.578,25,sergio-perez,7,pirelli,11
1:39.150,alphatauri,honda,+0.194,+1.772,27,daniil-kvyat,8,pirelli,26
1:39.160,alphatauri,honda,+0.010,+1.782,30,pierre-gasly,9,pirelli,10
1:39.199,alfa-romeo,ferrari,+0.039,+1.821,22,kimi-raikkonen,10,pirelli,7
1:39.330,mclaren,renault,+0.131,+1.952,27,carlos-sainz-jr,11,pirelli,55
1:39.344,ferrari,ferrari,+0.014,+1.966,25,charles-leclerc,12,pirelli,16
1:39.352,mclaren,renault,+0.008,+1.974,28,lando-norris,13,pirelli,4
1:39.670,ferrari,ferrari,+0.318,+2.292,19,sebastian-vettel,14,pirelli,5
1:39.905,alfa-romeo,ferrari,+0.235,+2.527,19,robert-kubica,15,pirelli,88
1:40.446,williams,mercedes,+0.541,+3.068,24,george-russell,16,pirelli,63
1:41.063,williams,mercedes,+0.617,+3.685,27,nicholas-latifi,17,pirelli,6
1:41.235,haas,ferrari,+0.172,+3.857,23,mick-schumacher,18,pirelli,50
1:44.069,haas,ferrari,+2.834,+6.691,24,pietro-fittipaldi,19,pirelli,51
,renault,renault,,,3,daniel-ricciardo,20,pirelli,3
