id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1035,17,2020-12-13,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2020,KNOCKOUT,yas-marina,RACE,ANTI_CLOCKWISE,5.554,21,55,305.355
