time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:36.251,red-bull,honda,,,16,max-verstappen,1,pirelli,33
1:36.752,red-bull,honda,+0.501,+0.501,15,alexander-albon,2,pirelli,23
1:36.877,renault,renault,+0.125,+0.626,12,daniel-ricciardo,3,pirelli,3
1:36.899,renault,renault,+0.022,+0.648,15,esteban-ocon,4,pirelli,31
1:36.994,mclaren,renault,+0.095,+0.743,13,lando-norris,5,pirelli,4
1:37.012,mercedes,mercedes,+0.018,+0.761,16,lewis-hamilton,6,pirelli,44
1:37.030,racing-point,bwt-mercedes,+0.018,+0.779,16,lance-stroll,7,pirelli,18
1:37.068,mclaren,renault,+0.038,+0.817,12,carlos-sainz-jr,8,pirelli,55
1:37.085,mercedes,mercedes,+0.017,+0.834,16,valtteri-bottas,9,pirelli,77
1:37.227,racing-point,bwt-mercedes,+0.142,+0.976,13,sergio-perez,10,pirelli,11
1:37.266,alphatauri,honda,+0.039,+1.015,17,daniil-kvyat,11,pirelli,26
1:37.270,ferrari,ferrari,+0.004,+1.019,14,charles-leclerc,12,pirelli,16
1:37.371,alphatauri,honda,+0.101,+1.120,18,pierre-gasly,13,pirelli,10
1:37.728,ferrari,ferrari,+0.357,+1.477,16,sebastian-vettel,14,pirelli,5
1:37.886,williams,mercedes,+0.158,+1.635,16,george-russell,15,pirelli,63
1:37.900,alfa-romeo,ferrari,+0.014,+1.649,16,antonio-giovinazzi,16,pirelli,99
1:38.269,alfa-romeo,ferrari,+0.369,+2.018,16,kimi-raikkonen,17,pirelli,7
1:38.457,haas,ferrari,+0.188,+2.206,14,kevin-magnussen,18,pirelli,20
1:38.765,williams,mercedes,+0.308,+2.514,17,nicholas-latifi,19,pirelli,6
1:39.159,haas,ferrari,+0.394,+2.908,15,pietro-fittipaldi,20,pirelli,51
