id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1098,19,2023-10-29,mexico,Formula 1 Gran Premio de la Ciudad de México 2023,KNOCKOUT,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354
