time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:14.531,ferrari,ferrari,,,29,charles-leclerc,1,pirelli,16
1:14.570,red-bull,rbpt,+0.039,+0.039,30,sergio-perez,2,pirelli,11
1:14.601,ferrari,ferrari,+0.031,+0.070,28,carlos-sainz-jr,3,pirelli,55
1:14.712,red-bull,rbpt,+0.111,+0.181,26,max-verstappen,4,pirelli,1
1:15.056,mclaren,mercedes,+0.344,+0.525,31,lando-norris,5,pirelli,4
1:15.083,alphatauri,rbpt,+0.027,+0.552,33,pierre-gasly,6,pirelli,10
1:15.157,mclaren,mercedes,+0.074,+0.626,33,daniel-ricciardo,7,pirelli,3
1:15.211,mercedes,mercedes,+0.054,+0.680,34,george-russell,8,pirelli,63
1:15.387,aston-martin,mercedes,+0.176,+0.856,33,sebastian-vettel,9,pirelli,5
1:15.499,mercedes,mercedes,+0.112,+0.968,29,lewis-hamilton,10,pirelli,44
1:15.536,alphatauri,rbpt,+0.037,+1.005,36,yuki-tsunoda,11,pirelli,22
1:15.539,aston-martin,mercedes,+0.003,+1.008,26,lance-stroll,12,pirelli,18
1:15.749,alpine,renault,+0.210,+1.218,28,fernando-alonso,13,pirelli,14
1:15.806,haas,ferrari,+0.057,+1.275,30,kevin-magnussen,14,pirelli,20
1:16.110,williams,mercedes,+0.304,+1.579,39,alexander-albon,15,pirelli,23
1:16.315,alpine,renault,+0.205,+1.784,24,esteban-ocon,16,pirelli,31
1:16.417,alfa-romeo,ferrari,+0.102,+1.886,27,guanyu-zhou,17,pirelli,24
1:17.714,williams,mercedes,+1.297,+3.183,30,nicholas-latifi,18,pirelli,6
1:18.636,haas,ferrari,+0.922,+4.105,12,mick-schumacher,19,pirelli,47
,alfa-romeo,ferrari,,,2,valtteri-bottas,20,pirelli,77
