id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1058,1,2022-03-20,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2022,KNOCKOUT,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238
