time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:34.193,alphatauri,rbpt,,,23,pierre-gasly,1,pirelli,10
1:34.557,ferrari,ferrari,+0.364,+0.364,22,charles-leclerc,2,pirelli,16
1:34.611,ferrari,ferrari,+0.054,+0.418,23,carlos-sainz-jr,3,pirelli,55
1:34.629,mercedes,mercedes,+0.018,+0.436,23,george-russell,4,pirelli,63
1:34.742,red-bull,rbpt,+0.113,+0.549,22,max-verstappen,5,pirelli,1
1:34.814,aston-martin,mercedes,+0.072,+0.621,22,lance-stroll,6,pirelli,18
1:34.943,mercedes,mercedes,+0.129,+0.750,17,lewis-hamilton,7,pirelli,44
1:35.000,alpine,renault,+0.057,+0.807,14,fernando-alonso,8,pirelli,14
1:35.028,alphatauri,rbpt,+0.028,+0.835,20,yuki-tsunoda,9,pirelli,22
1:35.050,red-bull,rbpt,+0.022,+0.857,23,sergio-perez,10,pirelli,11
1:35.053,alfa-romeo,ferrari,+0.003,+0.860,20,guanyu-zhou,11,pirelli,24
1:35.151,alpine,renault,+0.098,+0.958,15,esteban-ocon,12,pirelli,31
1:35.644,williams,mercedes,+0.493,+1.451,15,nicholas-latifi,13,pirelli,6
1:35.815,aston-martin,mercedes,+0.171,+1.622,23,nico-hulkenberg,14,pirelli,27
1:35.923,williams,mercedes,+0.108,+1.730,17,alexander-albon,15,pirelli,23
1:36.304,mclaren,mercedes,+0.381,+2.111,22,lando-norris,16,pirelli,4
1:36.402,mclaren,mercedes,+0.098,+2.209,20,daniel-ricciardo,17,pirelli,3
1:36.536,haas,ferrari,+0.134,+2.343,23,mick-schumacher,18,pirelli,47
1:36.804,haas,ferrari,+0.268,+2.611,21,kevin-magnussen,19,pirelli,20
,alfa-romeo,ferrari,,,2,valtteri-bottas,20,pirelli,77
