time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:31.936,red-bull,rbpt,,,20,max-verstappen,1,pirelli,1
1:32.023,ferrari,ferrari,+0.087,+0.087,20,charles-leclerc,2,pirelli,16
1:32.520,ferrari,ferrari,+0.497,+0.584,22,carlos-sainz-jr,3,pirelli,55
1:32.529,mercedes,mercedes,+0.009,+0.593,25,george-russell,4,pirelli,63
1:32.877,alpine,renault,+0.348,+0.941,24,fernando-alonso,5,pirelli,14
1:32.951,alfa-romeo,ferrari,+0.074,+1.015,30,valtteri-bottas,6,pirelli,77
1:32.958,red-bull,rbpt,+0.007,+1.022,20,sergio-perez,7,pirelli,11
1:33.085,haas,ferrari,+0.127,+1.149,24,mick-schumacher,8,pirelli,47
1:33.144,mercedes,mercedes,+0.059,+1.208,23,lewis-hamilton,9,pirelli,44
1:33.183,haas,ferrari,+0.039,+1.247,23,kevin-magnussen,10,pirelli,20
1:33.280,mclaren,mercedes,+0.097,+1.344,27,lando-norris,11,pirelli,4
1:33.360,alpine,renault,+0.080,+1.424,25,esteban-ocon,12,pirelli,31
1:33.621,alphatauri,rbpt,+0.261,+1.685,24,pierre-gasly,13,pirelli,10
1:33.789,alphatauri,rbpt,+0.168,+1.853,26,yuki-tsunoda,14,pirelli,22
1:33.953,alfa-romeo,ferrari,+0.164,+2.017,27,guanyu-zhou,15,pirelli,24
1:33.958,aston-martin,mercedes,+0.005,+2.022,25,lance-stroll,16,pirelli,18
1:34.061,aston-martin,mercedes,+0.103,+2.125,28,nico-hulkenberg,17,pirelli,27
1:34.166,mclaren,mercedes,+0.105,+2.230,12,daniel-ricciardo,18,pirelli,3
1:34.486,williams,mercedes,+0.320,+2.550,28,nicholas-latifi,19,pirelli,6
1:34.735,williams,mercedes,+0.249,+2.799,22,alexander-albon,20,pirelli,23
