time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
25.201,mercedes,mercedes,1,lewis-hamilton,1,pirelli,11,44
25.365,alpine,renault,1,fernando-alonso,2,pirelli,11,14
25.214,haas,ferrari,1,mick-schumacher,3,pirelli,12,47
24.874,williams,mercedes,1,alexander-albon,4,pirelli,13,23
24.897,red-bull,rbpt,1,max-verstappen,5,pirelli,14,1
24.666,ferrari,ferrari,1,carlos-sainz-jr,6,pirelli,14,55
25.478,haas,ferrari,1,kevin-magnussen,7,pirelli,14,20
24.575,alphatauri,rbpt,1,pierre-gasly,8,pirelli,14,10
30.484,alpine,renault,1,esteban-ocon,9,pirelli,14,31
25.893,alfa-romeo,ferrari,1,valtteri-bottas,10,pirelli,14,77
24.457,williams,mercedes,1,nicholas-latifi,11,pirelli,14,6
25.012,ferrari,ferrari,1,charles-leclerc,12,pirelli,15,16
25.046,red-bull,rbpt,1,sergio-perez,13,pirelli,15,11
25.888,mercedes,mercedes,1,george-russell,14,pirelli,15,63
26.095,alphatauri,rbpt,1,yuki-tsunoda,15,pirelli,15,22
25.428,alfa-romeo,ferrari,1,guanyu-zhou,16,pirelli,15,24
24.915,mclaren,mercedes,1,daniel-ricciardo,17,pirelli,17,3
25.739,aston-martin,mercedes,1,lance-stroll,18,pirelli,18,18
27.365,aston-martin,mercedes,1,nico-hulkenberg,19,pirelli,19,27
24.568,mclaren,mercedes,1,lando-norris,20,pirelli,24,4
24.909,alpine,renault,2,fernando-alonso,21,pirelli,25,14
25.796,mercedes,mercedes,2,lewis-hamilton,22,pirelli,27,44
24.350,alphatauri,rbpt,2,yuki-tsunoda,23,pirelli,29,22
24.937,red-bull,rbpt,2,max-verstappen,24,pirelli,30,1
25.393,alpine,renault,2,esteban-ocon,25,pirelli,30,31
24.527,ferrari,ferrari,2,charles-leclerc,26,pirelli,31,16
25.875,alphatauri,rbpt,2,pierre-gasly,27,pirelli,32,10
24.778,williams,mercedes,2,nicholas-latifi,28,pirelli,32,6
24.438,ferrari,ferrari,2,carlos-sainz-jr,29,pirelli,33,55
24.173,red-bull,rbpt,2,sergio-perez,30,pirelli,33,11
25.334,mercedes,mercedes,2,george-russell,31,pirelli,33,63
24.885,mclaren,mercedes,2,daniel-ricciardo,32,pirelli,33,3
25.876,haas,ferrari,2,kevin-magnussen,33,pirelli,34,20
25.586,haas,ferrari,2,mick-schumacher,34,pirelli,35,47
25.570,williams,mercedes,2,alexander-albon,35,pirelli,35,23
25.156,alfa-romeo,ferrari,2,valtteri-bottas,36,pirelli,36,77
25.291,alfa-romeo,ferrari,2,guanyu-zhou,37,pirelli,37,24
26.712,aston-martin,mercedes,2,nico-hulkenberg,38,pirelli,37,27
26.957,aston-martin,mercedes,2,lance-stroll,39,pirelli,38,18
27.367,mclaren,mercedes,2,lando-norris,40,pirelli,41,4
24.508,alpine,renault,3,fernando-alonso,41,pirelli,42,14
24.402,red-bull,rbpt,3,max-verstappen,42,pirelli,43,1
24.947,red-bull,rbpt,3,sergio-perez,43,pirelli,43,11
24.233,alpine,renault,3,esteban-ocon,44,pirelli,43,31
24.287,ferrari,ferrari,3,carlos-sainz-jr,45,pirelli,44,55
25.579,mercedes,mercedes,3,lewis-hamilton,46,pirelli,44,44
24.188,alphatauri,rbpt,3,yuki-tsunoda,47,pirelli,44,22
25.139,mclaren,mercedes,3,daniel-ricciardo,48,pirelli,44,3
25.574,mercedes,mercedes,3,george-russell,49,pirelli,45,63
25.748,aston-martin,mercedes,3,nico-hulkenberg,50,pirelli,44,27
25.188,alfa-romeo,ferrari,3,valtteri-bottas,51,pirelli,45,77
28.647,alfa-romeo,ferrari,3,guanyu-zhou,52,pirelli,45,24
24.613,ferrari,ferrari,3,charles-leclerc,53,pirelli,46,16
25.039,aston-martin,mercedes,3,lance-stroll,54,pirelli,45,18
24.975,mclaren,mercedes,3,lando-norris,55,pirelli,45,4
24.658,williams,mercedes,3,nicholas-latifi,56,pirelli,45,6
26.051,haas,ferrari,3,kevin-magnussen,57,pirelli,46,20
25.055,williams,mercedes,3,alexander-albon,58,pirelli,46,23
