time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:25.009,red-bull,honda,,,23,max-verstappen,1,pirelli,33
1:25.205,mercedes,mercedes,+0.196,+0.196,27,valtteri-bottas,2,pirelli,77
1:25.355,mercedes,mercedes,+0.150,+0.346,25,lewis-hamilton,3,pirelli,44
1:25.363,red-bull,honda,+0.008,+0.354,24,sergio-perez,4,pirelli,11
1:25.378,alphatauri,honda,+0.015,+0.369,23,yuki-tsunoda,5,pirelli,22
1:25.625,alpine,renault,+0.247,+0.616,26,fernando-alonso,6,pirelli,14
1:25.822,alphatauri,honda,+0.197,+0.813,28,pierre-gasly,7,pirelli,10
1:25.846,ferrari,ferrari,+0.024,+0.837,20,charles-leclerc,8,pirelli,16
1:25.886,ferrari,ferrari,+0.040,+0.877,26,carlos-sainz-jr,9,pirelli,55
1:26.007,aston-martin,mercedes,+0.121,+0.998,26,sebastian-vettel,10,pirelli,5
1:26.025,alpine,renault,+0.018,+1.016,25,esteban-ocon,11,pirelli,31
1:26.123,mclaren,mercedes,+0.098,+1.114,26,lando-norris,12,pirelli,4
1:26.189,alfa-romeo,ferrari,+0.066,+1.180,25,kimi-raikkonen,13,pirelli,7
1:26.409,alfa-romeo,ferrari,+0.220,+1.400,25,antonio-giovinazzi,14,pirelli,99
1:26.608,aston-martin,mercedes,+0.199,+1.599,26,lance-stroll,15,pirelli,18
1:26.676,mclaren,mercedes,+0.068,+1.667,29,daniel-ricciardo,16,pirelli,3
1:27.481,williams,mercedes,+0.805,+2.472,27,jack-aitken,17,pirelli,89
1:27.487,williams,mercedes,+0.006,+2.478,27,nicholas-latifi,18,pirelli,6
1:27.698,haas,ferrari,+0.211,+2.689,24,mick-schumacher,19,pirelli,47
1:28.305,haas,ferrari,+0.607,+3.296,22,nikita-mazepin,20,pirelli,9
