time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
22.124,haas,ferrari,1,mick-schumacher,1,pirelli,10,47
21.152,red-bull,honda,1,max-verstappen,2,pirelli,13,33
21.595,mercedes,mercedes,1,lewis-hamilton,3,pirelli,14,44
22.461,ferrari,ferrari,1,charles-leclerc,4,pirelli,15,16
21.677,alpine,renault,1,esteban-ocon,5,pirelli,15,31
21.380,mclaren,mercedes,1,lando-norris,6,pirelli,17,4
22.283,alfa-romeo,ferrari,1,antonio-giovinazzi,7,pirelli,17,99
21.449,mclaren,mercedes,1,daniel-ricciardo,8,pirelli,18,3
22.213,ferrari,ferrari,1,carlos-sainz-jr,9,pirelli,19,55
21.471,red-bull,honda,1,sergio-perez,10,pirelli,21,11
22.288,aston-martin,mercedes,1,lance-stroll,11,pirelli,21,18
22.338,alfa-romeo,ferrari,1,kimi-raikkonen,12,pirelli,21,7
22.455,alphatauri,honda,1,yuki-tsunoda,13,pirelli,23,22
21.221,aston-martin,mercedes,1,sebastian-vettel,14,pirelli,23,5
21.241,williams,mercedes,1,nicholas-latifi,15,pirelli,28,6
21.669,mercedes,mercedes,1,valtteri-bottas,16,pirelli,30,77
21.173,ferrari,ferrari,2,charles-leclerc,17,pirelli,35,16
21.871,red-bull,honda,2,max-verstappen,18,pirelli,36,33
21.413,red-bull,honda,2,sergio-perez,19,pirelli,36,11
22.133,alphatauri,honda,1,pierre-gasly,20,pirelli,36,10
21.304,alpine,renault,1,fernando-alonso,21,pirelli,36,14
22.173,mclaren,mercedes,2,lando-norris,22,pirelli,48,4
21.453,red-bull,honda,3,max-verstappen,23,pirelli,53,33
22.056,mclaren,mercedes,2,daniel-ricciardo,24,pirelli,52,3
22.661,aston-martin,mercedes,2,lance-stroll,25,pirelli,52,18
21.385,red-bull,honda,3,sergio-perez,26,pirelli,53,11
22.070,haas,ferrari,2,mick-schumacher,27,pirelli,52,47
21.909,alphatauri,honda,2,yuki-tsunoda,28,pirelli,53,22
21.920,alphatauri,honda,2,pierre-gasly,29,pirelli,54,10
