time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:04.369,mercedes,mercedes,,,19,lewis-hamilton,1,pirelli,44
1:04.573,red-bull,honda,+0.204,+0.204,16,max-verstappen,2,pirelli,33
1:04.832,mercedes,mercedes,+0.259,+0.463,25,valtteri-bottas,3,pirelli,77
1:05.026,red-bull,honda,+0.194,+0.657,21,sergio-perez,4,pirelli,11
1:05.150,alphatauri,honda,+0.124,+0.781,23,yuki-tsunoda,5,pirelli,22
1:05.298,alphatauri,honda,+0.148,+0.929,22,pierre-gasly,6,pirelli,10
1:05.340,ferrari,ferrari,+0.042,+0.971,21,charles-leclerc,7,pirelli,16
1:05.400,alpine,renault,+0.060,+1.031,24,fernando-alonso,8,pirelli,14
1:05.445,aston-martin,mercedes,+0.045,+1.076,18,lance-stroll,9,pirelli,18
1:05.492,aston-martin,mercedes,+0.047,+1.123,20,sebastian-vettel,10,pirelli,5
1:05.556,alfa-romeo,ferrari,+0.064,+1.187,24,antonio-giovinazzi,11,pirelli,99
1:05.676,alpine,renault,+0.120,+1.307,22,esteban-ocon,12,pirelli,31
1:05.698,ferrari,ferrari,+0.022,+1.329,22,carlos-sainz-jr,13,pirelli,55
1:05.863,williams,mercedes,+0.165,+1.494,23,george-russell,14,pirelli,63
1:05.942,alfa-romeo,ferrari,+0.079,+1.573,25,kimi-raikkonen,15,pirelli,7
1:05.992,haas,ferrari,+0.050,+1.623,24,mick-schumacher,16,pirelli,47
1:06.116,mclaren,mercedes,+0.124,+1.747,20,daniel-ricciardo,17,pirelli,3
1:06.119,williams,mercedes,+0.003,+1.750,22,nicholas-latifi,18,pirelli,6
1:06.654,mclaren,mercedes,+0.535,+2.285,19,lando-norris,19,pirelli,4
1:06.692,haas,ferrari,+0.038,+2.323,22,nikita-mazepin,20,pirelli,9
