id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1070,13,2022-07-31,hungary,Formula 1 Aramco Magyar Nagydíj 2022,KNOCKOUT,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63
