time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:18.445,ferrari,ferrari,,,27,charles-leclerc,1,pirelli,16
1:18.662,mclaren,mercedes,+0.217,+0.217,29,lando-norris,2,pirelli,4
1:18.676,ferrari,ferrari,+0.014,+0.231,29,carlos-sainz-jr,3,pirelli,55
1:18.728,red-bull,rbpt,+0.052,+0.283,26,max-verstappen,4,pirelli,1
1:18.872,mclaren,mercedes,+0.144,+0.427,27,daniel-ricciardo,5,pirelli,3
1:19.049,alpine,renault,+0.177,+0.604,30,fernando-alonso,6,pirelli,14
1:19.253,aston-martin,mercedes,+0.204,+0.808,31,sebastian-vettel,7,pirelli,5
1:19.355,mercedes,mercedes,+0.102,+0.910,28,george-russell,8,pirelli,63
1:19.397,red-bull,rbpt,+0.042,+0.952,28,sergio-perez,9,pirelli,11
1:19.411,alfa-romeo,ferrari,+0.014,+0.966,30,valtteri-bottas,10,pirelli,77
1:19.547,mercedes,mercedes,+0.136,+1.102,23,lewis-hamilton,11,pirelli,44
1:19.605,alfa-romeo,ferrari,+0.058,+1.160,26,guanyu-zhou,12,pirelli,24
1:19.614,alpine,renault,+0.009,+1.169,27,esteban-ocon,13,pirelli,31
1:19.702,aston-martin,mercedes,+0.088,+1.257,30,lance-stroll,14,pirelli,18
1:19.730,alphatauri,rbpt,+0.028,+1.285,28,pierre-gasly,15,pirelli,10
1:19.818,haas,ferrari,+0.088,+1.373,29,kevin-magnussen,16,pirelli,20
1:19.985,haas,ferrari,+0.167,+1.540,28,mick-schumacher,17,pirelli,47
1:20.488,williams,mercedes,+0.503,+2.043,30,nicholas-latifi,18,pirelli,6
1:20.521,alphatauri,rbpt,+0.033,+2.076,31,yuki-tsunoda,19,pirelli,22
1:20.615,williams,mercedes,+0.094,+2.170,20,alexander-albon,20,pirelli,23
