time,constructorId,gridPosition,engineManufacturerId,timePenalty,interval,laps,gap,driverId,reasonRetired,position,points,tyreManufacturerId,driverNumber
1:32:03.897,mercedes,2,mercedes,,,56,,lewis-hamilton,,1,25,pirelli,44
1:32:04.642,red-bull,1,honda,,+0.745,56,+0.745,max-verstappen,,2,18,pirelli,33
1:32:41.280,mercedes,3,mercedes,,+36.638,56,+37.383,valtteri-bottas,,3,16,pirelli,77
1:32:50.363,mclaren,7,mercedes,,+9.083,56,+46.466,lando-norris,,4,12,pirelli,4
1:32:55.944,red-bull,PL,honda,,+5.581,56,+52.047,sergio-perez,,5,10,pirelli,11
1:33:02.987,ferrari,4,ferrari,,+7.043,56,+59.090,charles-leclerc,,6,8,pirelli,16
1:33:09.901,mclaren,6,mercedes,,+6.914,56,+1:06.004,daniel-ricciardo,,7,6,pirelli,3
1:33:10.997,ferrari,8,ferrari,,+1.096,56,+1:07.100,carlos-sainz-jr,,8,4,pirelli,55
1:33:29.589,alphatauri,13,honda,,+18.592,56,+1:25.692,yuki-tsunoda,,9,2,pirelli,22
1:33:30.610,aston-martin,10,mercedes,,+1.021,56,+1:26.713,lance-stroll,,10,1,pirelli,18
1:33:32.761,alfa-romeo,14,ferrari,,+2.151,56,+1:28.864,kimi-raikkonen,,11,,pirelli,7
,alfa-romeo,12,ferrari,,,55,+1 lap,antonio-giovinazzi,,12,,pirelli,99
,alpine,16,renault,,,55,+1 lap,esteban-ocon,,13,,pirelli,31
,williams,15,mercedes,,,55,+1 lap,george-russell,,14,,pirelli,63
,aston-martin,20,mercedes,10.000,,55,+1 lap,sebastian-vettel,,15,,pirelli,5
,haas,18,ferrari,,,55,+1 lap,mick-schumacher,,16,,pirelli,47
,alphatauri,5,honda,,,52,,pierre-gasly,Suspension,17,,pirelli,10
,williams,17,mercedes,,,51,,nicholas-latifi,Fuel system,18,,pirelli,6
,alpine,9,renault,,,32,,fernando-alonso,Brakes,DNF,,pirelli,14
,haas,19,ferrari,,,0,,nikita-mazepin,Accident,DNF,,pirelli,9
