id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1040,5,2021-05-23,monaco,Formula 1 Grand Prix de Monaco 2021,KNOCKOUT,monaco,STREET,CLOCKWISE,3.337,19,78,260.286
