time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:11.294,red-bull,honda,,,19,max-verstappen,1,pirelli,33
1:11.341,ferrari,ferrari,+0.047,+0.047,28,carlos-sainz-jr,2,pirelli,55
1:11.552,ferrari,ferrari,+0.211,+0.258,27,charles-leclerc,3,pirelli,16
1:11.765,mercedes,mercedes,+0.213,+0.471,21,valtteri-bottas,4,pirelli,77
1:11.817,red-bull,honda,+0.052,+0.523,18,sergio-perez,5,pirelli,11
1:11.988,mclaren,mercedes,+0.171,+0.694,20,lando-norris,6,pirelli,4
1:12.020,mercedes,mercedes,+0.032,+0.726,20,lewis-hamilton,7,pirelli,44
1:12.298,alfa-romeo,ferrari,+0.278,+1.004,25,kimi-raikkonen,8,pirelli,7
1:12.357,alphatauri,honda,+0.059,+1.063,28,pierre-gasly,9,pirelli,10
1:12.537,aston-martin,mercedes,+0.180,+1.243,24,sebastian-vettel,10,pirelli,5
1:12.539,alfa-romeo,ferrari,+0.002,+1.245,21,antonio-giovinazzi,11,pirelli,99
1:12.700,aston-martin,mercedes,+0.161,+1.406,22,lance-stroll,12,pirelli,18
1:12.959,mclaren,mercedes,+0.259,+1.665,25,daniel-ricciardo,13,pirelli,3
1:13.139,haas,ferrari,+0.180,+1.845,21,mick-schumacher,14,pirelli,47
1:13.329,alpine,renault,+0.190,+2.035,19,fernando-alonso,15,pirelli,14
1:13.390,haas,ferrari,+0.061,+2.096,20,nikita-mazepin,16,pirelli,9
1:13.447,williams,mercedes,+0.057,+2.153,29,george-russell,17,pirelli,63
1:13.475,williams,mercedes,+0.028,+2.181,22,nicholas-latifi,18,pirelli,6
1:13.522,alphatauri,honda,+0.047,+2.228,30,yuki-tsunoda,19,pirelli,22
1:13.614,alpine,renault,+0.092,+2.320,18,esteban-ocon,20,pirelli,31
