time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
23.783,mercedes,mercedes,1,lewis-hamilton,1,pirelli,29,44
23.874,mclaren,mercedes,1,lando-norris,2,pirelli,30,4
24.428,alphatauri,honda,1,pierre-gasly,3,pirelli,30,10
24.369,aston-martin,mercedes,1,sebastian-vettel,4,pirelli,31,5
23.928,williams,mercedes,1,george-russell,5,pirelli,31,63
24.150,ferrari,ferrari,1,carlos-sainz-jr,6,pirelli,32,55
24.521,alfa-romeo,ferrari,1,antonio-giovinazzi,7,pirelli,33,99
23.746,red-bull,honda,1,max-verstappen,8,pirelli,34,33
24.548,red-bull,honda,1,sergio-perez,9,pirelli,35,11
25.202,haas,ferrari,1,nikita-mazepin,10,pirelli,34,9
24.715,mclaren,mercedes,1,daniel-ricciardo,11,pirelli,36,3
23.935,alpine,renault,1,esteban-ocon,12,pirelli,37,31
24.797,haas,ferrari,1,mick-schumacher,13,pirelli,37,47
24.077,alfa-romeo,ferrari,1,kimi-raikkonen,14,pirelli,43,7
23.703,williams,mercedes,1,nicholas-latifi,15,pirelli,43,6
23.803,alpine,renault,1,fernando-alonso,16,pirelli,45,14
23.474,aston-martin,mercedes,1,lance-stroll,17,pirelli,58,18
24.430,alphatauri,honda,1,yuki-tsunoda,18,pirelli,64,22
24.244,mercedes,mercedes,2,lewis-hamilton,19,pirelli,67,44
