time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
30.241,aston-martin,mercedes,1,lance-stroll,1,pirelli,12,18
30.665,williams,mercedes,1,george-russell,2,pirelli,13,63
30.056,williams,mercedes,1,nicholas-latifi,3,pirelli,13,6
30.112,alphatauri,honda,1,yuki-tsunoda,4,pirelli,13,22
30.715,ferrari,ferrari,1,carlos-sainz-jr,5,pirelli,14,55
30.127,haas,ferrari,1,nikita-mazepin,6,pirelli,14,9
29.901,alpine,renault,1,esteban-ocon,7,pirelli,15,31
30.102,alfa-romeo,ferrari,1,kimi-raikkonen,8,pirelli,15,7
29.996,haas,ferrari,1,mick-schumacher,9,pirelli,20,47
33.617,mclaren,mercedes,1,daniel-ricciardo,10,pirelli,22,3
29.878,mercedes,mercedes,1,lewis-hamilton,11,pirelli,26,44
29.578,red-bull,honda,1,max-verstappen,12,pirelli,26,33
29.242,aston-martin,mercedes,1,sebastian-vettel,13,pirelli,26,5
29.824,mclaren,mercedes,1,lando-norris,14,pirelli,28,4
29.936,mercedes,mercedes,1,valtteri-bottas,15,pirelli,28,77
29.354,alphatauri,honda,1,pierre-gasly,16,pirelli,33,10
31.849,ferrari,ferrari,1,charles-leclerc,17,pirelli,35,16
36.026,red-bull,honda,1,sergio-perez,18,pirelli,36,11
30.157,alpine,renault,1,fernando-alonso,19,pirelli,36,14
30.081,alfa-romeo,ferrari,1,antonio-giovinazzi,20,pirelli,36,99
32.081,williams,mercedes,2,george-russell,21,pirelli,47,63
29.569,mercedes,mercedes,2,valtteri-bottas,22,pirelli,47,77
30.131,alfa-romeo,ferrari,2,kimi-raikkonen,23,pirelli,47,7
33.931,haas,ferrari,2,nikita-mazepin,24,pirelli,46,9
30.980,alphatauri,honda,2,yuki-tsunoda,25,pirelli,47,22
31.017,red-bull,honda,2,max-verstappen,26,pirelli,48,33
30.677,ferrari,ferrari,2,carlos-sainz-jr,27,pirelli,48,55
31.016,mclaren,mercedes,2,daniel-ricciardo,28,pirelli,48,3
43.124,aston-martin,mercedes,2,lance-stroll,29,pirelli,48,18
30.045,mercedes,mercedes,2,lewis-hamilton,30,pirelli,49,44
30.972,alphatauri,honda,3,yuki-tsunoda,31,pirelli,49,22
30.702,alpine,renault,2,fernando-alonso,32,pirelli,50,14
32.313,red-bull,honda,2,sergio-perez,33,pirelli,50,11
32.128,aston-martin,mercedes,2,sebastian-vettel,34,pirelli,50,5
31.915,alphatauri,honda,2,pierre-gasly,35,pirelli,50,10
33.264,alpine,renault,2,esteban-ocon,36,pirelli,50,31
33.961,alfa-romeo,ferrari,2,antonio-giovinazzi,37,pirelli,50,99
32.670,mclaren,mercedes,2,lando-norris,38,pirelli,51,4
32.648,ferrari,ferrari,2,charles-leclerc,39,pirelli,51,16
