time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:33.593,mercedes,mercedes,,,19,valtteri-bottas,1,pirelli,77
1:33.637,mercedes,mercedes,+0.044,+0.044,22,lewis-hamilton,2,pirelli,44
1:33.845,alphatauri,honda,+0.208,+0.252,22,pierre-gasly,3,pirelli,10
1:34.154,mclaren,mercedes,+0.309,+0.561,17,lando-norris,4,pirelli,4
1:34.402,alpine,renault,+0.248,+0.809,23,esteban-ocon,5,pirelli,31
1:34.621,red-bull,honda,+0.219,+1.028,20,max-verstappen,6,pirelli,33
1:34.678,ferrari,ferrari,+0.057,+1.085,22,carlos-sainz-jr,7,pirelli,55
1:34.762,alpine,renault,+0.084,+1.169,21,fernando-alonso,8,pirelli,14
1:34.837,aston-martin,mercedes,+0.075,+1.244,22,sebastian-vettel,9,pirelli,5
1:34.925,ferrari,ferrari,+0.088,+1.332,24,charles-leclerc,10,pirelli,16
1:34.938,red-bull,honda,+0.013,+1.345,22,sergio-perez,11,pirelli,11
1:35.052,alfa-romeo,ferrari,+0.114,+1.459,23,kimi-raikkonen,12,pirelli,7
1:35.094,williams,mercedes,+0.042,+1.501,19,george-russell,13,pirelli,63
1:35.178,alfa-romeo,ferrari,+0.084,+1.585,14,antonio-giovinazzi,14,pirelli,99
1:35.334,aston-martin,mercedes,+0.156,+1.741,21,lance-stroll,15,pirelli,18
1:35.411,williams,mercedes,+0.077,+1.818,19,nicholas-latifi,16,pirelli,6
1:35.630,mclaren,mercedes,+0.219,+2.037,12,daniel-ricciardo,17,pirelli,3
1:35.954,alphatauri,honda,+0.324,+2.361,23,yuki-tsunoda,18,pirelli,22
1:36.099,haas,ferrari,+0.145,+2.506,19,nikita-mazepin,19,pirelli,9
1:36.230,haas,ferrari,+0.131,+2.637,20,mick-schumacher,20,pirelli,47
