id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1050,15,2021-09-26,russia,Formula 1 VTB Russian Grand Prix 2021,KNOCKOUT,sochi,ROAD,CLOCKWISE,5.848,18,53,309.745
