time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:33.448,mercedes,mercedes,,,24,valtteri-bottas,1,pirelli,77
1:33.783,mercedes,mercedes,+0.335,+0.335,21,lewis-hamilton,2,pirelli,44
1:33.880,red-bull,honda,+0.097,+0.432,23,max-verstappen,3,pirelli,33
1:34.193,red-bull,honda,+0.313,+0.745,25,sergio-perez,4,pirelli,11
1:34.329,alpine,renault,+0.136,+0.881,25,esteban-ocon,5,pirelli,31
1:34.644,mclaren,mercedes,+0.315,+1.196,24,daniel-ricciardo,6,pirelli,3
1:34.693,alpine,renault,+0.049,+1.245,21,fernando-alonso,7,pirelli,14
1:34.699,alphatauri,honda,+0.006,+1.251,20,pierre-gasly,8,pirelli,10
1:34.707,mclaren,mercedes,+0.008,+1.259,21,lando-norris,9,pirelli,4
1:34.847,alphatauri,honda,+0.140,+1.399,22,yuki-tsunoda,10,pirelli,22
1:34.950,ferrari,ferrari,+0.103,+1.502,24,charles-leclerc,11,pirelli,16
1:35.116,alfa-romeo,ferrari,+0.166,+1.668,23,antonio-giovinazzi,12,pirelli,99
1:35.135,alfa-romeo,ferrari,+0.019,+1.687,20,kimi-raikkonen,13,pirelli,7
1:35.275,aston-martin,mercedes,+0.140,+1.827,23,lance-stroll,14,pirelli,18
1:35.289,aston-martin,mercedes,+0.014,+1.841,16,sebastian-vettel,15,pirelli,5
1:35.342,ferrari,ferrari,+0.053,+1.894,24,carlos-sainz-jr,16,pirelli,55
1:35.612,williams,mercedes,+0.270,+2.164,22,nicholas-latifi,17,pirelli,6
1:36.651,haas,ferrari,+1.039,+3.203,24,nikita-mazepin,18,pirelli,9
1:37.329,haas,ferrari,+0.678,+3.881,14,mick-schumacher,19,pirelli,47
1:37.881,williams,mercedes,+0.552,+4.433,16,roy-nissany,20,pirelli,45
